key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y,s1,s2,s3,s4
S010001956-2024,서울특별시 서대문구,S010001956,인창중학교,유,유,유,10.5,11.280124223602485,1,0,0,2.273913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,시설없음,유,시설없음,7.760942792061599,4.410751077570864,2.8136983439761667,0.1,17.1
S010001958-2021,서울특별시 서대문구,S010001958,정원여자중학교,무,무,무,9.9,4.1,1,0,1,9.1,24.7,24.0,29.7,8.0,3.0,5.0,4.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,미설치,유,유,시설없음,12.10904679824087,3.1041372067614024,2.102317619454211,98.5,10.1
S010001958-2022,서울특별시 서대문구,S010001958,정원여자중학교,무,무,무,10.0,14.53850267379679,1,1,1,9.72566844919786,24.7,24.0,29.7,8.0,3.0,5.0,4.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,유,유,시설없음,14.362505252257147,3.1373843111391926,3.98888959555579,98.5,14.1
S010001958-2023,서울특별시 서대문구,S010001958,정원여자중학교,무,무,무,8.0,14.072602739726028,1,1,1,9.415068493150685,10.0,10.0,10.0,10.0,7.0,4.0,4.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,유,유,시설없음,13.731413196468246,3.121155718489584,3.9549329644356708,55.1,14.1
S010001958-2024,서울특별시 서대문구,S010001958,정원여자중학교,무,무,무,10.5,14.597041420118344,1,0,1,9.863313609467456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,무,무,시설없음,4.482142762266555,1.1444110890129844,2.994141968863494,0.1,14.1
S010001959-2021,서울특별시 마포구,S010001959,중암중학교,유,유,시설없음,15.2,2.097503121098627,0,0,0,1.5981273408239702,10.0,4.0,4.0,4.0,3.0,2.0,2.0,적정설치,단순설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,단순설치,미설치,단순설치,무,유,시설없음,9.974437308444688,3.2344162658968525,0.6545881245495099,29.1,15.1
S010001959-2022,서울특별시 마포구,S010001959,중암중학교,유,유,시설없음,15.1,8.522301304863582,0,0,0,1.5234875444839855,13.0,8.0,8.0,5.0,3.0,4.0,4.0,적정설치,단순설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,단순설치,미설치,단순설치,무,유,시설없음,11.369693286830762,3.210501071908577,1.6356152245926736,45.1,15.1
S010001959-2023,서울특별시 마포구,S010001959,중암중학교,무,무,시설없음,15.1,8.322490931076178,0,0,0,1.551027811366385,13.0,11.0,11.0,8.0,2.0,3.0,3.0,적정설치,단순설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,단순설치,단순설치,단순설치,무,유,시설없음,9.551070534577475,1.219458907641057,1.6190078577363418,51.1,16.1
S010001959-2024,서울특별시 마포구,S010001959,중암중학교,무,무,시설없음,14.0,10.394117647058822,0,0,0,1.7042780748663104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,단순설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,단순설치,단순설치,단순설치,유,유,시설없음,4.51362587245009,2.266570802284352,1.770820891169367,0.1,16.1
S010001960-2021,서울특별시 서대문구,S010001960,중앙여자중학교,유,유,시설없음,10.1,6.424110671936758,0,0,1,2.0762845849802374,12.6,4.4,9.0,2.0,3.0,3.3,3.3,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,10.413337443394681,2.365290019616198,1.4176675142594874,37.699999999999996,20.1
S010001960-2022,서울특별시 서대문구,S010001960,중앙여자중학교,유,유,시설없음,11.2,11.885714285714284,0,0,1,1.8857142857142857,14.6,3.3,16.3,1.0,2.6,3.0,5.6,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,11.010857195982195,2.317153340268506,1.853531728055347,46.50000000000001,20.1
S010001960-2023,서울특별시 서대문구,S010001960,중앙여자중학교,유,유,시설없음,10.6,12.6,0,0,1,1.7025641025641025,15.0,3.0,10.0,3.0,3.0,8.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,10.989230940070106,2.2660677051763707,1.8916304698261033,46.1,20.1
S010001960-2024,서울특별시 서대문구,S010001960,중앙여자중학교,유,유,시설없음,9.9,12.045392491467576,0,0,1,1.8064846416382252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,4.8505303995254705,2.2956913849234373,1.8567042925310488,0.1,20.1
S010001961-2021,서울특별시 은평구,S010001961,증산중학교,유,유,시설없음,9.5,6.5,1,0,0,3.3000000000000003,15.0,10.0,10.0,5.0,5.0,3.0,3.0,단순설치,적정설치,단순설치,단순설치,단순설치,적정설치,단순설치,단순설치,단순설치,단순설치,미설치,유,무,시설없음,12.446777297810012,3.5969612342362174,2.422826113761439,51.1,12.1
S010001961-2022,서울특별시 은평구,S010001961,증산중학교,무,무,시설없음,11.0,15.001960784313724,1,0,0,3.2372549019607844,19.0,11.0,19.0,7.0,8.0,6.0,6.0,단순설치,적정설치,단순설치,단순설치,단순설치,적정설치,단순설치,단순설치,단순설치,단순설치,미설치,유,무,시설없음,11.428237978270566,1.5873628591008782,3.0156214016993546,76.1,12.1
S010001961-2023,서울특별시 은평구,S010001961,증산중학교,무,무,시설없음,11.5,18.18873720136519,1,0,0,2.8303754266211607,22.7,8.0,20.3,3.0,4.3,5.4,8.3,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,12.046515483007935,1.5202046812200454,3.1526791489732813,72.1,22.1
S010001961-2024,서울특별시 은평구,S010001961,증산중학교,무,무,시설없음,13.2,13.929787234042552,1,0,0,2.227659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,4.166299774708385,0.4004757580832163,2.972831501095507,0.1,22.1
S010001962-2021,서울특별시 은평구,S010001962,충암중학교,무,무,시설없음,14.5,2.4703703703703703,0,0,1,1.7296296296296296,9.0,7.0,10.0,2.0,3.0,4.0,7.0,미설치,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,시설없음,시설없음,시설없음,6.19175345704726,0.2739536493352613,0.7667650933134006,42.1,4.1
S010001962-2022,서울특별시 은평구,S010001962,충암중학교,무,무,시설없음,15.4,8.456545961002785,0,0,1,1.632033426183844,8.0,8.0,7.0,3.0,2.0,1.0,1.0,미설치,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,시설없음,시설없음,시설없음,6.6916024579531515,0.24491336903123204,1.6311769434568275,30.1,4.1
S010001962-2023,서울특별시 은평구,S010001962,충암중학교,무,무,시설없음,15.2,6.757963446475196,0,0,1,1.4054830287206266,8.0,8.0,5.0,3.0,2.0,1.0,1.0,미설치,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,시설없음,시설없음,시설없음,6.390516945181435,0.17019051819313277,1.4735698769383403,28.1,4.1
S010001962-2024,서울특별시 은평구,S010001962,충암중학교,시설없음,시설없음,시설없음,16.400000000000002,8.172916666666667,0,0,1,1.4020833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,미설치,시설없음,시설없음,시설없음,2.3159151397428035,0.16897961287139568,1.6104421563568387,0.1,17.1
S010001963-2021,서울특별시 서대문구,S010001963,한성중학교,무,무,시설없음,9.2,5.93941605839416,1,0,0,3.74963503649635,12.0,12.0,12.0,4.0,4.0,3.0,2.0,적정설치,적정설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,시설없음,시설없음,시설없음,9.004640101816307,0.6608292558225486,2.3580877495148904,49.1,8.1
S010001963-2022,서울특별시 서대문구,S010001963,한성중학교,무,무,시설없음,10.8,8.494160583941605,1,0,0,3.74963503649635,12.0,12.0,12.0,4.0,4.0,3.0,2.0,적정설치,적정설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,시설없음,시설없음,시설없음,9.26309491510806,0.6608292558225486,2.6165425628066425,49.1,8.1
S010001963-2023,서울특별시 서대문구,S010001963,한성중학교,무,무,시설없음,8.799999999999999,7.543365695792881,1,0,0,3.3362459546925565,12.0,12.0,12.0,8.0,4.0,3.0,2.0,적정설치,적정설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,시설없음,시설없음,시설없음,9.189669603425207,0.6024231046022968,2.523205508896623,53.1,8.1
S010001963-2024,서울특별시 서대문구,S010001963,한성중학교,무,무,시설없음,9.2,8.764259927797832,1,0,0,3.710108303249098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,시설없음,시설없음,시설없음,3.075247133020547,0.6555305342218445,2.630437630114355,0.1,8.1
S010001964-2021,서울특별시 서대문구,S010001964,홍은중학교,무,무,시설없음,12.1,4.919277108433735,1,0,1,5.521686746987951,10.0,8.0,5.0,2.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,무,유,시설없음,10.594468175307675,1.8543416918592401,2.2398733860003874,33.1,20.1
S010001964-2022,서울특별시 서대문구,S010001964,홍은중학교,무,무,시설없음,13.3,15.025373134328357,1,0,1,5.473134328358208,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,무,무,시설없음,10.685734211219295,0.849925727843157,3.0262064218024736,45.1,20.1
S010001964-2023,서울특별시 서대문구,S010001964,홍은중학교,무,무,시설없음,10.4,10.012536443148688,1,0,1,5.056268221574344,10.0,10.0,10.0,4.0,4.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,유,유,시설없음,12.32727080712761,2.8103143527953,2.729776856814478,44.1,20.1
S010001964-2024,서울특별시 서대문구,S010001964,홍은중학교,무,무,시설없음,11.3,9.555587392550144,1,0,0,4.9710601719197705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,미설치,미설치,유,유,시설없음,5.773072074797072,2.8018165658149274,2.701228371769084,0.1,13.1
S010001965-2021,서울특별시 마포구,S010001965,홍익대학교사범대학부속여자중학교,유,유,시설없음,13.7,4.495604395604396,1,0,0,2.023076923076923,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,유,시설없음,12.439809520428087,3.3523097908610913,2.1830398745346558,45.1,22.1
S010001965-2022,서울특별시 마포구,S010001965,홍익대학교사범대학부속여자중학교,유,유,시설없음,14.7,12.141884816753926,1,0,0,1.932460732984293,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,유,시설없음,12.642799371767476,3.3293970909946613,2.882055095909408,28.1,22.1
S010001965-2023,서울특별시 마포구,S010001965,홍익대학교사범대학부속여자중학교,유,유,시설없음,14.4,12.82264631043257,1,0,0,1.88117048346056,10.0,10.0,10.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,유,시설없음,13.13961735117125,3.3159470903468966,2.919210405792014,45.1,22.1
S010001965-2024,서울특별시 마포구,S010001965,홍익대학교사범대학부속여자중학교,유,유,시설없음,13.3,12.465591397849462,1,0,0,1.981720430107527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,유,시설없음,7.030443915418477,3.341982685761261,2.895468714127555,0.1,22.1
S010001966-2021,서울특별시 서대문구,S010001966,경기초등학교,무,시설없음,무,23.9,2.9368794326241137,0,0,0,0.2773049645390071,10.0,8.0,10.0,6.0,8.0,2.0,4.0,적정설치,적정설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,무,7.236664770164905,0.358681288306576,0.9128372430682204,48.1,8.1
S010001966-2022,서울특별시 서대문구,S010001966,경기초등학교,무,시설없음,무,24.1,4.836842105263158,0,0,0,0.275438596491228,15.0,15.0,15.0,7.0,8.0,9.0,9.0,적정설치,적정설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,무,8.06765286794536,0.355304722259856,1.262494027161471,78.1,8.1
S010001966-2023,서울특별시 서대문구,S010001966,경기초등학교,무,시설없음,무,24.0,4.969565217391304,0,0,0,0.2739130434782608,15.0,15.0,15.0,7.0,8.0,9.0,9.0,적정설치,적정설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,무,8.083617167185729,0.3525277087341685,1.2812353399275278,78.1,8.1
S010001966-2024,서울특별시 서대문구,S010001966,경기초등학교,무,시설없음,무,24.1,5.152264808362369,0,0,0,0.2742160278745644,15.0,15.0,15.0,15.0,8.0,9.0,9.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,미설치,미설치,미설치,유,시설없음,무,8.608511396526954,0.35308046983186814,1.3067160626587047,86.1,12.1
S010001967-2021,서울특별시 서대문구,S010001967,명지초등학교,무,무,무,22.0,2.513273001508296,0,1,0,2.362443438914027,19.7,17.0,13.7,7.3,8.2,7.2,4.7,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,무,무,시설없음,9.299631160665975,0.42984821944937696,1.7996622445190167,77.9,15.1
S010001967-2022,서울특별시 서대문구,S010001967,명지초등학교,무,무,무,22.9,1.6220700152207002,0,0,0,2.23089802130898,19.7,17.0,13.7,7.3,8.2,7.2,4.7,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,무,무,시설없음,7.9664718290195236,0.40120210227432224,0.4951490300476197,77.9,15.1
S010001967-2023,서울특별시 서대문구,S010001967,명지초등학교,무,무,무,23.6,1.7058394160583945,0,0,0,2.1437956204379565,12.0,11.0,8.0,3.0,7.0,2.0,2.0,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,무,무,시설없음,7.436768403120995,0.3812889561882248,0.5319024566032595,45.1,15.1
S010001967-2024,서울특별시 서대문구,S010001967,명지초등학교,무,무,무,24.0,1.5184397163120569,0,0,0,2.08581560283688,12.0,11.0,8.0,4.0,6.0,2.0,2.0,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,무,무,시설없음,7.342437973090028,0.3675799775908907,0.45128100516962555,45.1,15.1
S010001968-2021,서울특별시 은평구,S010001968,서울갈현초등학교,무,무,무,19.200000000000003,1.3598425196850394,0,0,0,0.6511811023622047,10.0,10.0,10.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,6.958022062396706,-0.21448374221447283,0.362903743037516,45.1,20.1
S010001968-2022,서울특별시 은평구,S010001968,서울갈현초등학교,무,무,무,18.8,4.312299915754001,0,0,0,0.6054759898904801,12.0,11.0,10.0,4.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,7.728454689451787,-0.2508701850676356,1.1697228129457602,45.1,20.1
S010001968-2023,서울특별시 은평구,S010001968,서울갈현초등학교,무,무,무,17.700000000000003,3.929029385574354,0,0,0,0.6342831700801425,12.0,11.0,25.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무,8.003388837894164,-0.22762989187706753,1.1015529257667687,62.1,20.1
S010001968-2024,서울특별시 은평구,S010001968,서울갈현초등학교,무,무,무,17.900000000000002,4.047368421052632,0,0,0,0.7072874493927125,12.0,11.0,10.0,8.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무,7.884232116314653,-0.1731590597439832,1.122886863783946,51.1,20.1
S010001969-2021,서울특별시 서대문구,S010001969,서울고은초등학교,유,무,시설없음,17.1,3.0962546816479404,0,0,0,1.5981273408239702,11.0,9.0,9.0,4.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무,9.979091168799046,2.2344162658968525,0.9330891728762971,41.1,22.1
S010001969-2022,서울특별시 서대문구,S010001969,서울고은초등학교,유,무,시설없음,16.400000000000002,4.815127701375245,0,0,0,1.6717092337917483,12.0,11.0,9.0,5.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무,10.401481016456502,2.2569232981524943,1.2400978632716682,45.1,22.1
S010001969-2023,서울특별시 서대문구,S010001969,서울고은초등학교,유,무,시설없음,16.0,3.064426877470356,0,0,0,1.6810276679841898,12.0,11.0,9.0,9.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무,10.130085096172277,2.259702656766034,0.9225318298601642,47.1,22.1
S010001969-2024,서울특별시 서대문구,S010001969,서울고은초등학교,유,무,시설없음,14.7,4.301680672268907,0,0,0,1.7806722689075631,12.0,11.0,9.0,9.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무,10.392042530563081,2.288495486081362,1.1556964349356402,47.1,22.1
S010001970-2021,서울특별시 마포구,S010001970,서울공덕초등학교,무,무,무,18.9,2.509638554216868,0,0,0,2.208433734939759,12.0,10.0,8.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,유,유,시설없음,9.869568708681621,2.3961417735245307,0.7910552144325099,44.1,18.1
S010001970-2022,서울특별시 마포구,S010001970,서울공덕초등학교,무,무,무,18.9,4.710951008645533,0,0,0,1.8291066282420751,11.0,10.0,4.0,2.0,4.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,유,유,시설없음,9.983016406938876,2.3019138331827826,1.231880956320492,33.1,19.1
S010001970-2023,서울특별시 마포구,S010001970,서울공덕초등학교,무,무,무,18.700000000000003,4.728330995792426,0,0,0,1.7830294530154278,10.0,9.0,3.0,2.0,3.0,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,유,유,시설없음,9.908126321442221,2.2891569287708906,1.233926775849611,28.1,21.1
S010001970-2024,서울특별시 마포구,S010001970,서울공덕초등학교,무,무,무,16.3,4.934254143646409,0,0,0,1.7574585635359117,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,유,유,시설없음,10.396988993922736,2.281934383744636,1.2568993231874461,45.1,21.1
S010001971-2021,서울특별시 은평구,S010001971,서울구산초등학교,무,무,무,19.4,1.6564202334630351,0,0,0,0.8782101167315175,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,유,유,시설없음,9.084550814342066,1.935065299464135,0.501524804860685,45.1,17.1
S010001971-2022,서울특별시 은평구,S010001971,서울구산초등학교,무,무,무,19.0,4.382868525896414,0,0,0,0.896812749003984,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,유,유,시설없음,9.775120960595544,1.9455459043904513,1.181614346187846,45.1,17.1
S010001971-2023,서울특별시 은평구,S010001971,서울구산초등학교,무,무,무,17.5,4.173319755600814,0,0,0,0.9146639511201629,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,무,무,시설없음,7.746569756697093,-0.04459927385041415,1.1432083205302597,45.1,17.1
S010001971-2024,서울특별시 은평구,S010001971,서울구산초등학교,무,무,무,16.900000000000002,4.271364148816234,0,0,0,1.0019165727170236,12.0,11.0,13.0,12.0,4.0,2.0,2.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,무,무,시설없음,8.024890600658601,0.0009573692174249834,1.1577189554039096,56.1,17.1
S010001972-2021,서울특별시 서대문구,S010001972,서울금화초등학교,유,유,무,16.8,2.972531418312388,0,0,0,0.9976660682226212,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,단순설치,유,시설없음,유,11.607284542710566,3.9988316701792956,0.9036586877508576,45.1,18.1
S010001972-2022,서울특별시 서대문구,S010001972,서울금화초등학교,무,무,무,16.1,2.6048169556840075,0,0,0,1.8341040462427745,12.0,14.0,10.0,2.0,2.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,단순설치,무,시설없음,무,7.817166884768749,0.3032780520456854,0.8090946479426505,45.1,18.1
S010001972-2023,서울특별시 서대문구,S010001972,서울금화초등학교,무,무,무,17.1,2.895698924731183,0,0,0,2.035483870967742,12.0,14.0,10.0,2.0,2.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,단순설치,무,시설없음,무,7.946373445151862,0.35536678253101067,0.8862124778404389,45.1,18.1
S010001972-2024,서울특별시 서대문구,S010001972,서울금화초등학교,무,무,무,15.0,2.720087336244541,0,0,0,2.065065502183406,11.0,12.0,10.0,10.0,4.0,2.0,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,단순설치,무,시설없음,무,8.085194399321225,0.36258097304779524,0.8358673021492125,54.1,18.1
S010001973-2021,서울특별시 은평구,S010001973,서울녹번초등학교,무,무,시설없음,18.6,1.9561484918793504,0,1,0,0.5640371229698375,12.8,11.0,8.0,8.2,1.9,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,8.158885925576666,-0.2863176043908351,1.6158423184133752,46.0,20.1
S010001973-2022,서울특별시 은평구,S010001973,서울녹번초등학교,무,무,시설없음,18.8,3.2407035175879395,0,1,0,0.6025125628140703,12.8,11.0,8.0,8.2,1.9,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,8.545783982604696,-0.25332338134551197,1.9697461523960824,46.0,20.1
S010001973-2023,서울특별시 은평구,S010001973,서울녹번초등학교,무,무,무,18.1,3.0224904701397715,0,1,0,1.3706480304955528,12.0,11.0,8.0,4.6,5.4,2.1,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,8.888511125669137,0.1576418214819901,1.9190524022839308,45.2,20.1
S010001973-2024,서울특별시 은평구,S010001973,서울녹번초등학교,무,무,무,17.0,3.013907284768212,0,1,0,1.4245033112582783,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,8.995298258709902,0.1769115997293801,1.9139268039481812,45.1,22.1
S010001974-2021,서울특별시 서대문구,S010001974,서울대신초등학교,무,무,시설없음,10.7,9.03854748603352,0,0,0,2.33463687150838,12.0,11.0,8.0,4.0,6.0,2.0,2.0,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,적정설치,적정설치,단순설치,미설치,적정설치,무,유,시설없음,9.464983785215065,1.4239281818065574,1.6595611266927681,45.1,13.1
S010001974-2022,서울특별시 서대문구,S010001974,서울대신초등학교,무,무,시설없음,11.6,6.766666666666667,0,0,0,2.3222222222222224,12.0,11.0,8.0,6.0,4.0,2.0,2.0,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,적정설치,적정설치,단순설치,미설치,적정설치,무,유,시설없음,9.263713040604369,1.421262290817273,1.4609562730713581,45.1,13.1
S010001974-2023,서울특별시 서대문구,S010001974,서울대신초등학교,무,무,시설없음,11.0,8.252173913043478,0,0,0,2.273913043478261,10.0,9.0,3.0,2.0,3.0,0.0,1.0,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,적정설치,적정설치,단순설치,미설치,적정설치,무,유,시설없음,8.916361316930264,1.4107510775708638,1.597228432812593,28.1,13.1
S010001974-2024,서울특별시 서대문구,S010001974,서울대신초등학교,무,무,시설없음,9.5,4.938709677419355,0,0,0,2.2505376344086025,12.0,11.0,8.0,5.0,7.0,2.0,2.0,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,적정설치,적정설치,단순설치,미설치,적정설치,유,무,시설없음,9.061007258034095,1.405584568149349,1.2305374586552689,47.1,13.1
S010001975-2021,서울특별시 은평구,S010001975,서울대은초등학교,무,무,무,10.6,6.966952789699571,0,1,0,5.250214592274678,12.0,11.0,8.0,5.0,5.0,2.0,2.0,단순설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,유,무,시설없음,10.761058777018011,1.8291344752435852,2.47686725788167,45.1,14.1
S010001975-2022,서울특별시 은평구,S010001975,서울대은초등학교,무,무,무,12.5,8.036507936507936,0,1,0,5.391005291005291,11.3,9.0,7.8,2.5,2.5,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,무,무,시설없음,9.960394087118333,0.8423659389602987,2.585082689024444,34.2,20.1
S010001975-2023,서울특별시 은평구,S010001975,서울대은초등학교,무,무,무,11.6,7.5712643678160925,0,1,0,8.720689655172414,16.4,10.3,7.9,4.0,2.1,1.6,2.8,단순설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,무,무,시설없음,10.329460495754748,1.0828491618447227,2.5396023088000605,45.2,18.1
