key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
S010005559-2024,서울특별시 은평구,S010005559,서울수리초등학교,무,무,무,14.299999999999999,3.8406483790523693,0,1,0,2.09501246882793,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005561-2021,서울특별시 은평구,S010005561,신도중학교,유,무,무,15.0,1.6137180700094609,0,0,0,0.7622516556291391,10.0,10.0,13.0,4.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,미설치,단순설치,무,시설없음,무
S010005561-2022,서울특별시 은평구,S010005561,신도중학교,유,무,무,13.799999999999999,10.321465076660987,0,0,0,0.9517887563884156,10.0,10.0,19.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,미설치,단순설치,무,시설없음,무
S010005561-2023,서울특별시 은평구,S010005561,신도중학교,유,무,시설없음,13.299999999999999,11.564435146443515,0,0,0,0.9368200836820083,8.0,8.0,5.0,4.0,1.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,미설치,단순설치,무,무,시설없음
S010005561-2024,서울특별시 은평구,S010005561,신도중학교,유,무,시설없음,12.9,11.115490533562824,0,0,0,0.9605851979345954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005563-2021,서울특별시 강동구,S010005563,선사고등학교,무,무,무,10.9,11.946689895470383,1,1,0,1.6679442508710802,11.0,10.0,10.0,4.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,무,무,시설없음
S010005563-2022,서울특별시 강동구,S010005563,선사고등학교,무,무,무,11.5,10.204529616724738,1,1,0,1.6679442508710802,7.0,6.0,7.0,3.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,무,무,시설없음
S010005563-2023,서울특별시 강동구,S010005563,선사고등학교,무,무,무,13.2,7.715894039735099,1,1,0,1.590066225165563,7.0,9.0,7.0,2.0,1.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,유,무,시설없음
S010005563-2024,서울특별시 강동구,S010005563,선사고등학교,무,무,무,13.6,7.886259541984733,1,1,0,1.4740458015267177,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005566-2021,서울특별시 송파구,S010005566,잠일고등학교,무,무,무,8.7,14.886967418546364,0,0,0,3.6087719298245613,11.0,8.0,12.0,3.0,2.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,유,시설없음
S010005566-2022,서울특별시 송파구,S010005566,잠일고등학교,무,무,무,8.799999999999999,12.190680100755667,0,0,0,4.130226700251889,6.0,10.0,12.0,3.0,2.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,유,시설없음
S010005566-2023,서울특별시 송파구,S010005566,잠일고등학교,유,유,유,8.5,8.733093525179855,0,0,0,3.9369304556354914,10.0,10.0,10.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005566-2024,서울특별시 송파구,S010005566,잠일고등학교,유,유,유,8.799999999999999,8.67142857142857,0,0,0,3.90952380952381,12.0,10.0,12.0,3.0,7.0,4.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005567-2021,서울특별시 동작구,S010005567,서울상현초등학교,무,무,무,18.8,1.8660044150110375,0,1,0,0.6518763796909492,11.8,10.4,8.8,3.1,5.2,2.6,4.1,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005567-2022,서울특별시 동작구,S010005567,서울상현초등학교,무,무,무,17.1,15.198722415795586,0,1,0,0.6807200929152148,11.8,10.4,8.8,3.1,5.2,2.6,4.1,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005567-2023,서울특별시 동작구,S010005567,서울상현초등학교,무,무,무,16.0,17.535897435897436,0,1,0,0.741025641025641,13.0,11.0,8.0,10.0,4.0,4.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무
S010005567-2024,서울특별시 동작구,S010005567,서울상현초등학교,무,무,무,16.3,17.291977077363896,0,1,0,0.8163323782234957,13.0,11.0,10.0,10.0,4.0,4.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005569-2021,서울특별시 마포구,S010005569,창천중학교,시설없음,시설없음,시설없음,12.299999999999999,5.398013245033113,1,0,0,10.033774834437086,8.1,9.9,22.6,4.9,3.4,1.9,3.8,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음
S010005569-2022,서울특별시 마포구,S010005569,창천중학교,무,무,무,12.7,12.380701754385964,1,0,0,8.871929824561402,13.7,11.1,10.1,4.0,2.9,2.7,2.9,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무
S010005569-2023,서울특별시 마포구,S010005569,창천중학교,무,무,무,11.9,13.286813186813188,1,0,0,8.34175824175824,8.0,8.0,4.0,5.0,1.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무
S010005569-2024,서울특별시 마포구,S010005569,창천중학교,무,무,무,11.799999999999999,11.84863387978142,1,0,0,8.296721311475409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,무
S010005571-2021,서울특별시 구로구,S010005571,천왕중학교,유,무,유,14.2,2.4952095808383237,1,0,0,5.788622754491017,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005571-2022,서울특별시 구로구,S010005571,천왕중학교,유,무,유,14.1,8.446213292117465,0,0,0,5.973261205564142,9.0,8.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005571-2023,서울특별시 구로구,S010005571,천왕중학교,유,무,유,12.9,8.083193277310924,0,0,0,1.6406162464985996,9.0,8.0,10.0,4.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005571-2024,서울특별시 구로구,S010005571,천왕중학교,유,무,유,12.7,8.28070818070818,0,0,0,0.9547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005573-2021,서울특별시 동대문구,S010005573,휘봉고등학교,유,유,유,10.6,8.300455580865604,0,1,1,3.516856492027335,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005573-2022,서울특별시 동대문구,S010005573,휘봉고등학교,유,유,유,8.1,9.355079006772009,0,1,1,3.4860045146726866,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005573-2023,서울특별시 동대문구,S010005573,휘봉고등학교,무,무,무,9.1,7.48255033557047,0,1,1,3.4557046979865773,10.0,10.0,10.0,10.0,2.0,6.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005573-2024,서울특별시 동대문구,S010005573,휘봉고등학교,무,무,무,9.5,14.510480349344979,0,0,1,3.375109170305677,10.0,8.0,12.0,5.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005577-2021,서울특별시 은평구,S010005577,서울구현초등학교,유,유,유,17.6,2.664102564102564,0,0,0,1.7025641025641025,12.0,11.0,12.0,4.0,6.0,3.0,2.0,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음
S010005577-2022,서울특별시 은평구,S010005577,서울구현초등학교,유,유,유,15.4,3.12013422818792,0,0,0,1.7778523489932887,12.0,11.0,12.0,3.0,7.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음
S010005577-2023,서울특별시 은평구,S010005577,서울구현초등학교,유,유,유,15.799999999999999,3.5608378870673953,0,0,0,1.9214936247723136,12.0,11.0,12.0,3.0,7.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음
S010005577-2024,서울특별시 은평구,S010005577,서울구현초등학교,유,유,유,15.6,3.014389799635701,0,0,0,1.9214936247723136,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음
S010005581-2021,서울특별시 은평구,S010005581,서울은진초등학교,유,유,유,18.700000000000003,2.1408163265306124,0,0,0,1.1204081632653062,10.0,9.0,3.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,유,유,시설없음
S010005581-2022,서울특별시 은평구,S010005581,서울은진초등학교,유,유,유,18.200000000000003,4.337288135593219,0,0,0,1.2299435028248589,10.0,9.0,3.0,3.0,2.0,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,유,유,시설없음
S010005581-2023,서울특별시 은평구,S010005581,서울은진초등학교,무,무,무,18.0,5.33168908819133,0,0,0,1.5947683109118087,10.0,8.0,5.0,4.0,16.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,유,유,시설없음
S010005581-2024,서울특별시 은평구,S010005581,서울은진초등학교,무,무,무,15.7,5.044178628389154,0,0,0,1.694896331738437,10.0,8.0,5.0,5.0,16.0,2.0,2.0,적정설치,적정설치,적정설치,단순설치,적정설치,단순설치,단순설치,단순설치,단순설치,단순설치,미설치,무,무,시설없음
S010005582-2021,서울특별시 강서구,S010005582,수명고등학교,무,무,무,11.1,12.226537785588752,0,0,0,1.8574692442882252,8.0,8.0,5.0,5.0,5.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005582-2022,서울특별시 강서구,S010005582,수명고등학교,무,무,무,10.5,9.55179584120983,0,0,0,2.7465028355387524,8.0,8.0,5.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005582-2023,서울특별시 강서구,S010005582,수명고등학교,무,무,무,9.7,7.550980392156863,0,0,0,2.256862745098039,8.0,8.0,5.0,4.0,1.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005582-2024,서울특별시 강서구,S010005582,수명고등학교,무,무,무,10.9,8.13921568627451,0,0,0,2.256862745098039,10.0,10.0,10.0,16.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005583-2021,서울특별시 은평구,S010005583,은평고등학교,유,무,무,9.1,12.624850894632205,0,0,0,1.2928429423459245,10.0,8.0,9.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,유,시설없음
S010005583-2022,서울특별시 은평구,S010005583,은평고등학교,유,무,무,9.1,10.120876826722338,0,0,0,1.3526096033402923,9.0,8.0,12.0,5.0,5.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,유,시설없음
S010005583-2023,서울특별시 은평구,S010005583,은평고등학교,유,무,무,9.6,8.942105263157893,0,0,0,1.3631578947368421,15.0,11.0,12.0,5.0,4.0,4.0,6.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,유,시설없음
S010005583-2024,서울특별시 은평구,S010005583,은평고등학교,유,무,무,10.0,7.9947368421052625,0,0,0,1.314574898785425,11.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,무,시설없음
S010005584-2021,서울특별시 구로구,S010005584,서울공연예술고등학교,무,무,시설없음,23.5,6.3814070351758785,0,1,0,5.125125628140704,6.0,5.0,12.0,7.0,7.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무
S010005584-2022,서울특별시 구로구,S010005584,서울공연예술고등학교,유,유,시설없음,20.700000000000003,6.455382619974059,0,1,0,5.288067444876783,15.0,10.0,7.0,10.0,2.0,2.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유
S010005584-2023,서울특별시 구로구,S010005584,서울공연예술고등학교,유,유,시설없음,18.700000000000003,6.577732793522267,0,1,0,5.498110661268556,15.0,5.0,12.0,9.0,1.0,2.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유
S010005584-2024,서울특별시 구로구,S010005584,서울공연예술고등학교,유,유,시설없음,17.0,6.720689655172413,0,1,0,5.617241379310345,16.0,3.0,15.0,1.0,3.0,9.0,8.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유
S010005586-2021,서울특별시 중구,S010005586,서울실용음악고등학교,무,무,시설없음,1.3,2.306896551724138,0,0,0,0.6517241379310345,6.0,3.0,16.0,5.0,4.0,0.0,6.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,시설없음,시설없음,무
S010005586-2022,서울특별시 중구,S010005586,서울실용음악고등학교,무,무,시설없음,1.3,0.1,0,0,0,0.1,3.0,4.0,8.0,4.0,2.0,2.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,시설없음,시설없음,무
S010005586-2023,서울특별시 중구,S010005586,서울실용음악고등학교,무,무,시설없음,1.3,0.1,0,0,0,0.1,4.0,1.0,8.0,7.0,1.0,1.0,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,시설없음,시설없음,무
S010005586-2024,서울특별시 중구,S010005586,서울실용음악고등학교,무,무,시설없음,1.3,0.1,0,0,0,0.1,4.0,4.0,7.0,4.0,2.0,0.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,시설없음,시설없음,무
S010005591-2021,서울특별시 서대문구,S010005591,가재울고등학교,무,무,무,10.9,9.931029185867896,0,1,1,1.9433179723502305,10.0,6.0,12.0,7.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005591-2022,서울특별시 서대문구,S010005591,가재울고등학교,유,유,유,12.6,8.06875,0,1,0,1.975,10.0,8.0,5.0,3.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005591-2023,서울특별시 서대문구,S010005591,가재울고등학교,유,유,무,12.4,7.186614173228346,0,1,0,1.9897637795275591,10.0,10.0,11.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005591-2024,서울특별시 서대문구,S010005591,가재울고등학교,유,유,무,12.299999999999999,6.595468277945619,0,0,0,1.9126888217522662,10.0,10.0,14.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005592-2021,서울특별시 서대문구,S010005592,가재울중학교,무,무,무,16.1,2.435766423357664,1,0,1,1.2678832116788321,15.0,10.0,16.0,5.1,5.1,5.0,6.4,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005592-2022,서울특별시 서대문구,S010005592,가재울중학교,무,무,무,15.9,9.488335704125177,0,0,0,1.2379800853485066,15.0,10.0,16.0,4.9,5.1,5.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005592-2023,서울특별시 서대문구,S010005592,가재울중학교,무,무,무,13.7,9.952941176470588,0,0,0,1.8647058823529412,17.0,6.0,8.0,4.0,4.0,8.0,13.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005592-2024,서울특별시 서대문구,S010005592,가재울중학교,무,무,무,14.2,11.644227886056973,0,0,0,1.8991004497751125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005593-2023,서울특별시 송파구,S010005593,위례솔중학교,무,무,무,10.5,16.613761467889912,0,0,0,4.075535168195718,10.0,8.0,9.0,5.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005593-2024,서울특별시 송파구,S010005593,위례솔중학교,무,무,무,12.1,14.875160599571734,0,0,0,2.8837259100642396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005595-2021,서울특별시 성북구,S010005595,길음중학교,무,무,무,17.700000000000003,2.072872996300863,0,1,0,1.4563501849568434,18.0,4.0,13.0,3.0,2.0,1.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005595-2022,서울특별시 성북구,S010005595,길음중학교,무,무,무,17.3,8.988888888888889,0,1,0,1.3222222222222224,19.0,4.0,14.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005595-2023,서울특별시 성북구,S010005595,길음중학교,무,무,무,17.1,8.231868131868131,0,1,0,1.308791208791209,19.0,5.0,18.0,7.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,무,시설없음
S010005595-2024,서울특별시 성북구,S010005595,길음중학교,무,무,무,17.200000000000003,9.080044345898004,0,1,0,1.3195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,무,시설없음
S010005596-2021,서울특별시 강서구,S010005596,마곡중학교,유,유,유,15.1,2.6276461295418643,0,1,0,1.0478672985781992,1.0,12.0,2.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005596-2022,서울특별시 강서구,S010005596,마곡중학교,유,유,유,16.0,7.401587301587302,0,1,0,1.0523809523809524,10.0,10.0,5.0,3.0,2.3,1.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005596-2023,서울특별시 강서구,S010005596,마곡중학교,유,유,유,12.299999999999999,12.253846153846153,0,1,0,1.0230769230769232,20.0,6.0,17.0,5.0,1.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005596-2024,서울특별시 강서구,S010005596,마곡중학교,유,유,유,12.5,11.537908496732026,0,1,0,1.080392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005597-2021,서울특별시 서대문구,S010005597,서울가재울초등학교,유,유,유,21.900000000000002,1.0762050030506407,0,1,0,0.40506406345332524,16.2,12.9,30.8,4.6,5.4,3.0,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,유
S010005597-2022,서울특별시 서대문구,S010005597,서울가재울초등학교,유,유,유,21.6,6.578209658421672,0,1,0,0.39446407538280326,16.0,12.9,19.0,5.4,5.4,2.9,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,유
S010005597-2023,서울특별시 서대문구,S010005597,서울가재울초등학교,유,유,유,21.0,5.173746312684365,0,1,0,0.39498525073746316,10.2,8.7,23.9,3.7,2.8,1.4,2.1,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,유
S010005597-2024,서울특별시 서대문구,S010005597,서울가재울초등학교,무,무,무,20.900000000000002,4.199307159353348,0,1,0,0.3886836027713626,24.0,22.0,38.0,6.0,6.0,4.0,28.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무
S010005599-2023,서울특별시 송파구,S010005599,서울위례솔초등학교,무,무,무,20.1,3.5120734908136484,0,0,0,1.4123359580052495,10.0,7.0,4.0,4.0,1.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005599-2024,서울특별시 송파구,S010005599,서울위례솔초등학교,무,무,무,18.1,4.882146652497343,0,0,0,1.162699256110521,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005600-2021,서울특별시 강동구,S010005600,서울고현초등학교,무,무,무,22.200000000000003,1.9264840182648402,0,0,0,0.1,12.0,11.0,8.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,유,무
S010005600-2022,서울특별시 강동구,S010005600,서울고현초등학교,무,무,무,21.900000000000002,0.1,0,0,0,0.5187604690117252,10.0,9.0,3.0,3.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,무
S010005600-2023,서울특별시 강동구,S010005600,서울고현초등학교,무,무,무,21.3,5.329793977812995,0,0,0,0.33771790808240887,10.0,8.0,13.0,5.0,6.0,4.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,무
S010005600-2024,서울특별시 강동구,S010005600,서울고현초등학교,무,무,무,20.6,7.050672645739911,0,0,0,0.3242152466367713,12.0,11.0,8.8,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,무
S010005601-2021,서울특별시 은평구,S010005601,서울어울초등학교,무,무,무,17.200000000000003,4.266666666666666,0,1,0,1.6625,10.0,9.0,3.0,1.0,4.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무
S010005601-2022,서울특별시 은평구,S010005601,서울어울초등학교,무,무,무,16.900000000000002,3.253153153153153,0,1,0,1.4513513513513514,12.0,6.0,10.0,9.0,8.0,1.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무
S010005601-2023,서울특별시 은평구,S010005601,서울어울초등학교,무,무,무,16.3,4.258415841584158,0,1,0,1.4861386138613863,10.0,9.0,3.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005601-2024,서울특별시 은평구,S010005601,서울어울초등학교,무,무,무,16.6,4.338921001926781,0,1,0,1.4487475915221582,12.0,10.9,8.3,4.4,5.6,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005606-2021,서울특별시 중랑구,S010005606,서울새솔초등학교,유,유,유,17.0,1.5247551202137133,0,0,0,0.3671415850400712,13.0,11.0,8.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005606-2022,서울특별시 중랑구,S010005606,서울새솔초등학교,유,유,유,16.6,2.621823472356935,0,0,0,0.39097963142580017,10.0,9.0,8.0,8.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005606-2023,서울특별시 중랑구,S010005606,서울새솔초등학교,유,유,유,16.900000000000002,3.610638297872341,0,0,0,0.41914893617021276,10.0,9.0,13.0,5.0,1.0,2.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
