key,상담실적(내부상담전문가),상담실적(외부상담전문가),교수학습공간 일반교실,교수학습공간 교과교실,교수학습공간 수준별교실,교수학습공간 특별교실,학생자율동아리 동아리수,창의적체험활동동아리 동아리수
S010002298-2021,1615.0,0.0,38.0,4.0,0.0,9.0,8.0,8.0
S010002298-2022,328.0,143.0,38.0,4.0,0.0,9.0,0.0,21.0
S010002298-2023,382.0,108.0,38.0,4.0,0.0,9.0,0.0,24.0
S010002298-2024,248.0,31.0,36.0,6.0,0.0,9.0,0.0,22.0
S010002299-2021,0.0,16.0,46.0,0.0,0.0,17.0,8.0,8.0
S010002299-2022,0.0,0.0,45.0,0.0,0.0,17.0,1.0,24.0
S010002299-2023,0.0,0.0,45.0,0.0,0.0,17.0,0.0,24.0
S010002300-2021,265.0,7.0,35.0,1.0,0.0,9.0,8.0,8.0
S010002300-2022,259.0,121.0,35.0,1.0,0.0,9.0,0.0,5.0
S010002300-2023,685.0,47.0,35.0,1.0,0.0,9.0,0.0,19.0
S010002300-2024,881.0,0.0,35.0,1.0,0.0,9.0,0.0,19.0
S010002301-2021,0.0,225.0,29.0,10.0,0.0,11.0,8.0,8.0
S010002301-2022,0.0,290.0,26.0,11.0,0.0,9.0,0.0,24.0
S010002301-2023,237.0,251.0,26.0,11.0,0.0,9.0,0.0,24.0
S010002301-2024,828.0,202.0,26.0,4.0,1.0,7.0,0.0,24.0
S010002302-2021,0.0,0.0,40.0,7.0,4.0,5.0,8.0,8.0
S010002302-2022,405.0,30.0,40.0,7.0,4.0,5.0,0.0,18.0
S010002302-2023,517.0,82.0,40.0,7.0,4.0,5.0,0.0,19.0
S010002302-2024,453.0,106.0,40.0,7.0,4.0,5.0,0.0,19.0
S010002303-2021,0.0,0.0,20.0,5.0,0.0,2.0,8.0,8.0
S010002303-2022,0.0,95.0,20.0,5.0,0.0,2.0,1.0,10.0
S010002303-2023,0.0,18.0,20.0,5.0,0.0,2.0,0.0,8.0
S010002303-2024,0.0,0.0,20.0,5.0,0.0,2.0,0.0,8.0
S010002304-2021,170.0,225.0,35.0,3.0,0.0,5.0,8.0,8.0
S010002304-2022,255.0,270.0,35.0,3.0,0.0,5.0,2.0,23.0
S010002304-2023,314.0,218.0,35.0,3.0,0.0,5.0,2.0,24.0
S010002304-2024,288.0,198.0,35.0,3.0,0.0,5.0,2.0,22.0
S010002305-2021,505.0,13.0,26.0,5.0,0.0,3.0,8.0,8.0
S010002305-2022,272.0,97.0,26.0,5.0,0.0,3.0,0.0,16.0
S010002305-2023,379.0,18.0,26.0,5.0,0.0,3.0,0.0,16.0
S010002305-2024,382.0,0.0,27.0,6.0,2.0,6.0,5.0,15.0
S010002306-2021,52.0,0.0,38.0,4.0,1.0,6.0,8.0,8.0
S010002306-2022,42.0,0.0,38.0,4.0,1.0,6.0,0.0,22.0
S010002306-2023,200.0,7.0,37.0,5.0,1.0,6.0,0.0,24.0
S010002306-2024,607.0,6.0,37.0,5.0,1.0,6.0,0.0,22.0
S010002307-2021,81.0,6.0,32.0,4.0,2.0,4.0,8.0,8.0
S010002307-2022,165.0,18.0,32.0,4.0,2.0,4.0,0.0,31.0
S010002307-2023,916.0,90.0,32.0,4.0,2.0,4.0,1.0,30.0
S010002307-2024,0.0,100.0,27.0,2.0,2.0,0.0,0.0,27.0
S010002308-2021,91.0,7.0,22.0,6.0,0.0,16.0,8.0,8.0
S010002308-2022,303.0,20.0,27.0,2.0,0.0,15.0,1.0,25.0
S010002308-2023,262.0,23.0,33.0,3.0,2.0,5.0,1.0,32.0
S010002308-2024,568.0,0.0,33.0,3.0,2.0,5.0,0.0,33.0
S010002309-2021,998.0,96.0,51.0,3.0,0.0,7.0,8.0,8.0
S010002309-2022,998.0,99.0,51.0,3.0,0.0,7.0,0.0,50.0
S010002309-2023,1141.0,94.0,51.0,3.0,0.0,7.0,0.0,49.0
S010002309-2024,348.0,214.0,51.0,3.0,0.0,7.0,49.0,47.0
S010002310-2021,263.0,0.0,42.0,6.0,0.0,15.0,8.0,8.0
S010002310-2022,285.0,0.0,42.0,6.0,0.0,15.0,5.0,32.0
S010002310-2023,647.0,0.0,42.0,6.0,0.0,15.0,1.0,32.0
S010002310-2024,562.0,80.0,41.0,8.0,0.0,15.0,1.0,32.0
S010002311-2022,388.0,36.0,52.0,0.0,0.0,5.0,0.0,34.0
S010002311-2023,409.0,1.0,52.0,0.0,0.0,5.0,0.0,34.0
S010002311-2024,503.0,16.0,52.0,0.0,0.0,5.0,0.0,32.0
S010002312-2021,0.0,0.0,20.0,1.0,0.0,11.0,8.0,8.0
S010002312-2022,0.0,0.0,22.0,1.0,0.0,9.0,1.0,15.0
S010002312-2023,0.0,190.0,22.0,1.0,0.0,9.0,0.0,15.0
S010002313-2021,280.0,0.0,25.0,1.0,0.0,2.0,8.0,8.0
S010002313-2022,365.0,0.0,25.0,1.0,0.0,2.0,0.0,17.0
S010002313-2023,642.0,0.0,25.0,1.0,0.0,2.0,0.0,16.0
S010002313-2024,302.0,48.0,15.0,3.0,0.0,4.0,0.0,14.0
S010002314-2021,359.0,12.0,52.0,0.0,0.0,4.0,8.0,8.0
S010002314-2022,828.0,52.0,50.0,3.0,0.0,4.0,0.0,39.0
S010002314-2023,980.0,35.0,50.0,3.0,0.0,4.0,0.0,42.0
S010002314-2024,437.0,90.0,50.0,3.0,0.0,4.0,0.0,30.0
S010002315-2021,499.0,44.0,21.0,3.0,0.0,8.0,8.0,8.0
S010002315-2022,611.0,30.0,21.0,3.0,0.0,8.0,1.0,19.0
S010002315-2023,724.0,104.0,19.0,4.0,0.0,9.0,0.0,24.0
S010002315-2024,811.0,21.0,18.0,5.0,0.0,9.0,1.0,20.0
S010002316-2021,0.0,153.0,23.0,4.0,0.0,0.0,8.0,8.0
S010002316-2022,475.0,303.0,22.0,4.0,0.0,0.0,14.0,14.0
S010002316-2023,392.0,86.0,22.0,4.0,0.0,0.0,12.0,19.0
S010002316-2024,481.0,120.0,15.0,2.0,3.0,4.0,10.0,8.0
S010002317-2021,932.0,81.0,34.0,7.0,0.0,7.0,8.0,8.0
S010002317-2022,843.0,81.0,34.0,7.0,0.0,7.0,0.0,27.0
S010002317-2023,999.0,80.0,34.0,7.0,0.0,7.0,0.0,26.0
S010002317-2024,999.0,0.0,30.0,9.0,0.0,7.0,0.0,26.0
S010002318-2021,0.0,0.0,34.0,1.0,0.0,3.0,8.0,8.0
S010002318-2022,0.0,0.0,35.0,1.0,0.0,2.0,4.0,14.0
S010002318-2023,0.0,68.0,35.0,1.0,0.0,2.0,3.0,22.0
S010002318-2024,0.0,72.0,34.0,1.0,0.0,2.0,4.0,21.0
S010002319-2021,558.0,63.0,23.0,4.0,0.0,5.0,8.0,8.0
S010002319-2022,965.0,15.0,37.0,0.0,0.0,4.0,2.0,10.0
S010002319-2023,941.0,143.0,40.0,0.0,0.0,2.0,2.0,12.0
S010002319-2024,854.0,155.0,40.0,0.0,0.0,2.0,3.0,11.0
S010002320-2021,0.0,45.0,34.0,7.0,1.0,4.0,8.0,8.0
S010002320-2022,0.0,71.0,34.0,7.0,1.0,4.0,0.0,23.0
S010002320-2023,333.0,0.0,27.0,2.0,2.0,4.0,0.0,21.0
S010002320-2024,731.0,0.0,40.0,2.0,2.0,4.0,0.0,20.0
S010002321-2021,0.0,10.0,50.0,0.0,0.0,4.0,8.0,8.0
S010002321-2022,0.0,201.0,50.0,0.0,0.0,4.0,0.0,30.0
S010002321-2023,0.0,101.0,50.0,0.0,0.0,4.0,0.0,30.0
S010002321-2024,0.0,91.0,50.0,0.0,0.0,4.0,0.0,30.0
S010002322-2021,0.0,0.0,35.0,0.0,0.0,5.0,8.0,8.0
S010002322-2022,0.0,57.0,35.0,0.0,0.0,5.0,0.0,22.0
S010002322-2023,0.0,30.0,35.0,0.0,0.0,5.0,5.0,21.0
S010002322-2024,0.0,12.0,35.0,0.0,0.0,5.0,0.0,19.0
S010002323-2021,0.0,14.0,16.0,2.0,0.0,5.0,8.0,8.0
S010002323-2022,0.0,20.0,16.0,2.0,0.0,5.0,1.0,14.0
S010002323-2023,406.0,0.0,16.0,2.0,0.0,5.0,1.0,14.0
S010002323-2024,283.0,0.0,16.0,2.0,0.0,5.0,1.0,14.0
S010002324-2021,107.0,56.0,19.0,5.0,0.0,15.0,8.0,8.0
S010002324-2022,212.0,8.0,19.0,5.0,0.0,15.0,19.0,12.0
S010002324-2023,204.0,40.0,19.0,5.0,0.0,15.0,1.0,10.0
S010002324-2024,389.0,5.0,19.0,5.0,0.0,15.0,1.0,10.0
S010002325-2021,769.0,23.0,43.0,4.0,0.0,8.0,8.0,8.0
S010002325-2022,793.0,21.0,43.0,4.0,0.0,8.0,4.0,35.0
S010002325-2023,793.0,21.0,40.0,7.0,0.0,7.0,4.0,29.0
S010002325-2024,754.0,23.0,40.0,7.0,0.0,7.0,6.0,27.0
S010002326-2021,0.0,0.0,18.0,2.0,0.0,3.0,8.0,8.0
S010002326-2022,0.0,0.0,18.0,2.0,0.0,3.0,0.0,0.0
S010002327-2021,160.0,0.0,24.0,0.0,0.0,7.0,8.0,8.0
S010002327-2022,160.0,0.0,24.0,0.0,0.0,7.0,0.0,24.0
S010002327-2023,209.0,0.0,24.0,0.0,0.0,7.0,0.0,24.0
S010002327-2024,242.0,0.0,24.0,0.0,0.0,7.0,1.0,24.0
S010002328-2021,230.0,0.0,29.0,4.0,0.0,5.0,8.0,8.0
S010002328-2022,230.0,0.0,29.0,4.0,0.0,5.0,3.0,30.0
S010002328-2024,0.0,0.0,29.0,4.0,0.0,5.0,3.0,34.0
S010002336-2021,100.0,0.0,12.0,0.0,0.0,4.0,8.0,8.0
S010002336-2022,480.0,0.0,12.0,0.0,0.0,4.0,5.0,30.0
S010002336-2023,450.0,0.0,12.0,0.0,0.0,4.0,4.0,21.0
S010002336-2024,420.0,4.0,12.0,0.0,0.0,4.0,3.0,23.0
S010002337-2021,529.0,173.0,18.0,11.0,0.0,0.0,8.0,8.0
S010002337-2022,437.0,151.0,18.0,11.0,0.0,0.0,7.0,26.0
S010002337-2023,349.0,145.0,18.0,11.0,0.0,0.0,6.0,10.0
S010002338-2021,172.0,10.0,0.0,18.0,0.0,8.0,8.0,8.0
S010002338-2022,837.0,57.0,12.0,18.0,0.0,6.0,2.0,24.0
S010002338-2023,654.0,38.0,12.0,18.0,0.0,6.0,3.0,24.0
S010002338-2024,584.0,0.0,15.0,4.0,0.0,3.0,3.0,24.0
S010002339-2021,117.0,6.0,15.0,0.0,0.0,5.0,8.0,8.0
S010002339-2022,321.0,15.0,15.0,0.0,0.0,5.0,6.0,43.0
S010002339-2023,344.0,66.0,15.0,0.0,0.0,5.0,14.0,41.0
S010002339-2024,317.0,29.0,14.0,0.0,0.0,5.0,14.0,39.0
S010002340-2021,552.0,54.0,12.0,8.0,0.0,4.0,8.0,8.0
S010002340-2022,726.0,224.0,12.0,8.0,0.0,4.0,9.0,14.0
S010002340-2023,757.0,221.0,12.0,8.0,0.0,4.0,12.0,15.0
S010002340-2024,1169.0,130.0,12.0,8.0,0.0,4.0,8.0,14.0
S010002341-2021,317.0,27.0,15.0,3.0,2.0,7.0,8.0,8.0
S010002341-2022,795.0,85.0,15.0,3.0,2.0,7.0,2.0,33.0
S010002341-2023,844.0,58.0,15.0,3.0,2.0,7.0,3.0,25.0
S010002341-2024,745.0,83.0,14.0,3.0,2.0,7.0,4.0,25.0
S010002342-2021,317.0,0.0,14.0,0.0,0.0,10.0,8.0,8.0
S010002342-2022,368.0,0.0,13.0,0.0,0.0,10.0,4.0,24.0
S010002342-2023,360.0,18.0,12.0,0.0,0.0,11.0,2.0,20.0
S010002342-2024,363.0,45.0,12.0,0.0,0.0,11.0,3.0,24.0
S010002343-2021,49.0,17.0,14.0,3.0,0.0,4.0,8.0,8.0
S010002343-2022,51.0,14.0,14.0,3.0,0.0,4.0,0.0,34.0
S010002343-2023,323.0,21.0,12.0,3.0,0.0,5.0,0.0,21.0
S010002343-2024,370.0,1.0,12.0,3.0,0.0,5.0,2.0,20.0
S010002344-2021,300.0,20.0,18.0,3.0,0.0,0.0,8.0,8.0
S010002344-2022,308.0,40.0,18.0,3.0,0.0,0.0,14.0,32.0
S010002344-2023,431.0,44.0,18.0,3.0,0.0,0.0,11.0,33.0
S010002344-2024,428.0,45.0,18.0,3.0,0.0,0.0,10.0,44.0
S010002345-2021,183.0,0.0,15.0,2.0,0.0,7.0,8.0,8.0
S010002345-2022,254.0,0.0,15.0,2.0,0.0,7.0,9.0,25.0
S010002345-2023,275.0,0.0,13.0,2.0,0.0,8.0,11.0,23.0
S010002345-2024,272.0,0.0,13.0,2.0,0.0,8.0,13.0,19.0
S010002346-2021,327.0,3.0,12.0,1.0,0.0,3.0,8.0,8.0
S010002346-2022,351.0,41.0,12.0,1.0,0.0,3.0,16.0,31.0
S010002346-2023,300.0,19.0,12.0,1.0,0.0,3.0,16.0,23.0
S010002346-2024,382.0,21.0,12.0,1.0,0.0,3.0,11.0,35.0
S010002350-2021,378.0,51.0,24.0,5.0,0.0,7.0,8.0,8.0
S010002350-2022,414.0,84.0,24.0,5.0,0.0,7.0,12.0,38.0
S010002350-2023,452.0,48.0,24.0,5.0,0.0,7.0,12.0,38.0
S010002350-2024,440.0,26.0,24.0,5.0,0.0,7.0,9.0,35.0
S010002351-2021,114.0,4.0,12.0,4.0,0.0,3.0,8.0,8.0
S010002351-2022,165.0,16.0,12.0,3.0,0.0,3.0,0.0,21.0
S010002351-2023,121.0,9.0,12.0,3.0,0.0,3.0,6.0,23.0
S010002351-2024,200.0,0.0,12.0,3.0,0.0,3.0,9.0,27.0
S010002352-2021,566.0,17.0,18.0,0.0,2.0,10.0,8.0,8.0
S010002352-2022,412.0,25.0,18.0,0.0,2.0,10.0,8.0,44.0
S010002352-2023,612.0,16.0,18.0,0.0,2.0,10.0,9.0,45.0
S010002352-2024,650.0,14.0,18.0,0.0,2.0,10.0,10.0,46.0
S010002353-2021,217.0,9.0,15.0,2.0,0.0,6.0,8.0,8.0
S010002353-2022,367.0,25.0,15.0,2.0,0.0,6.0,7.0,25.0
S010002353-2023,292.0,20.0,15.0,2.0,0.0,6.0,7.0,25.0
S010002353-2024,330.0,13.0,15.0,2.0,0.0,6.0,7.0,22.0
S010002354-2021,120.0,0.0,17.0,0.0,0.0,5.0,8.0,8.0
S010002354-2022,193.0,0.0,17.0,0.0,0.0,5.0,0.0,23.0
S010002354-2023,330.0,0.0,17.0,0.0,0.0,5.0,1.0,22.0
S010002354-2024,300.0,0.0,17.0,0.0,0.0,5.0,1.0,24.0
S010002355-2021,578.0,4.0,30.0,0.0,2.0,9.0,8.0,8.0
S010002355-2022,673.0,37.0,31.0,1.0,2.0,8.0,21.0,55.0
S010002355-2023,413.0,19.0,31.0,1.0,2.0,8.0,34.0,57.0
S010002355-2024,748.0,0.0,31.0,1.0,2.0,8.0,34.0,63.0
S010002356-2021,647.0,4.0,21.0,0.0,1.0,7.0,8.0,8.0
S010002356-2022,853.0,11.0,20.0,0.0,1.0,8.0,0.0,29.0
S010002356-2023,1028.0,0.0,20.0,0.0,1.0,8.0,0.0,27.0
S010002356-2024,459.0,10.0,20.0,0.0,1.0,8.0,5.0,25.0
S010002357-2021,260.0,6.0,12.0,5.0,2.0,12.0,8.0,8.0
S010002357-2022,547.0,32.0,12.0,4.0,2.0,14.0,8.0,18.0
S010002357-2023,233.0,44.0,12.0,4.0,2.0,14.0,8.0,16.0
S010002357-2024,428.0,0.0,11.0,3.0,0.0,10.0,8.0,17.0
S010002358-2021,371.0,0.0,12.0,0.0,0.0,8.0,8.0,8.0
S010002358-2022,460.0,49.0,12.0,0.0,0.0,8.0,4.0,22.0
S010002358-2023,542.0,38.0,12.0,0.0,0.0,8.0,4.0,21.0
S010002358-2024,402.0,10.0,12.0,0.0,0.0,8.0,5.0,21.0
S010002359-2021,263.0,31.0,12.0,5.0,0.0,4.0,8.0,8.0
S010002359-2022,345.0,51.0,12.0,5.0,0.0,4.0,5.0,21.0
S010002359-2023,352.0,30.0,12.0,5.0,0.0,4.0,5.0,21.0
S010002359-2024,393.0,38.0,12.0,5.0,0.0,4.0,10.0,21.0
S010002360-2021,312.0,9.0,14.0,0.0,0.0,9.0,8.0,8.0
S010002360-2022,678.0,11.0,14.0,0.0,0.0,9.0,16.0,21.0
S010002360-2023,715.0,72.0,14.0,0.0,0.0,9.0,7.0,23.0
S010002360-2024,624.0,56.0,14.0,0.0,0.0,9.0,9.0,19.0
S010002361-2021,360.0,7.0,23.0,5.0,0.0,11.0,8.0,8.0
S010002361-2022,453.0,36.0,23.0,5.0,0.0,11.0,10.0,32.0
S010002361-2023,513.0,38.0,23.0,5.0,0.0,11.0,8.0,31.0
S010002361-2024,239.0,30.0,23.0,5.0,0.0,11.0,5.0,26.0
S010002362-2021,390.0,39.0,20.0,7.0,0.0,8.0,8.0,8.0
S010002362-2022,392.0,38.0,20.0,7.0,0.0,8.0,7.0,38.0
S010002362-2023,395.0,38.0,20.0,7.0,0.0,8.0,9.0,41.0
S010002362-2024,388.0,16.0,20.0,7.0,0.0,8.0,10.0,27.0
S010002363-2021,96.0,0.0,4.0,1.0,0.0,7.0,8.0,8.0
S010002363-2022,55.0,0.0,4.0,1.0,0.0,7.0,1.0,22.0
S010002363-2023,455.0,15.0,12.0,3.0,1.0,7.0,3.0,17.0
S010002363-2024,307.0,48.0,12.0,3.0,1.0,7.0,3.0,20.0
S010002364-2021,159.0,0.0,12.0,10.0,0.0,4.0,8.0,8.0
S010002364-2022,0.0,0.0,12.0,10.0,0.0,4.0,1.0,17.0
S010002364-2023,0.0,0.0,12.0,10.0,0.0,4.0,0.0,15.0
S010002364-2024,0.0,0.0,12.0,10.0,0.0,4.0,1.0,14.0
S010002365-2021,711.0,0.0,24.0,12.0,0.0,5.0,8.0,8.0
S010002365-2022,460.0,0.0,24.0,12.0,0.0,5.0,0.0,16.0
S010002365-2023,660.0,0.0,24.0,12.0,0.0,5.0,0.0,32.0
S010002365-2024,627.0,8.0,24.0,12.0,0.0,5.0,0.0,33.0
S010002366-2021,0.0,0.0,12.0,14.0,0.0,3.0,8.0,8.0
S010002366-2022,0.0,0.0,12.0,7.0,0.0,3.0,0.0,18.0
S010002366-2023,0.0,0.0,12.0,7.0,0.0,3.0,0.0,3.0
S010002367-2021,0.0,0.0,22.0,6.0,0.0,8.0,8.0,8.0
S010002367-2022,0.0,0.0,22.0,6.0,0.0,8.0,0.0,47.0
S010002367-2024,0.0,0.0,22.0,6.0,0.0,8.0,0.0,43.0
S010002368-2021,0.0,0.0,12.0,2.0,0.0,1.0,8.0,8.0
S010002368-2022,0.0,0.0,12.0,2.0,0.0,1.0,1.0,19.0
S010002369-2021,292.0,17.0,17.0,4.0,0.0,14.0,8.0,8.0
S010002369-2022,414.0,38.0,17.0,4.0,0.0,14.0,0.0,16.0
S010002369-2023,533.0,128.0,27.0,3.0,0.0,7.0,0.0,15.0
S010002369-2024,538.0,94.0,28.0,3.0,0.0,5.0,0.0,16.0
S010002370-2021,10.0,0.0,13.0,1.0,0.0,0.0,8.0,8.0
S010002370-2022,0.0,0.0,13.0,1.0,0.0,0.0,0.0,7.0
S010002370-2023,0.0,0.0,12.0,0.0,0.0,2.0,0.0,7.0
S010002370-2024,0.0,0.0,12.0,0.0,0.0,2.0,0.0,6.0
S010002371-2021,212.0,4.0,38.0,0.0,0.0,6.0,8.0,8.0
S010002371-2022,302.0,29.0,38.0,0.0,0.0,6.0,0.0,35.0
S010002371-2023,300.0,28.0,36.0,0.0,0.0,6.0,0.0,33.0
S010002371-2024,349.0,66.0,33.0,3.0,0.0,6.0,0.0,30.0
S010002372-2021,0.0,3.0,12.0,4.0,0.0,4.0,8.0,8.0
S010002372-2022,0.0,0.0,12.0,4.0,0.0,4.0,0.0,14.0
S010002372-2023,358.0,0.0,12.0,4.0,0.0,4.0,0.0,14.0
S010002372-2024,402.0,0.0,12.0,4.0,0.0,4.0,0.0,13.0
S010002373-2021,0.0,2.0,22.0,1.0,0.0,14.0,8.0,8.0
S010002373-2022,8.0,4.0,20.0,1.0,0.0,15.0,3.0,12.0
S010002373-2023,520.0,0.0,20.0,1.0,0.0,15.0,0.0,11.0
S010002373-2024,477.0,7.0,20.0,1.0,0.0,15.0,0.0,10.0
S010002375-2021,0.0,0.0,23.0,0.0,0.0,3.0,8.0,8.0
S010002375-2022,0.0,0.0,23.0,0.0,0.0,3.0,3.0,14.0
S010002375-2023,0.0,0.0,23.0,0.0,0.0,3.0,2.0,13.0
S010002375-2024,0.0,0.0,23.0,0.0,0.0,3.0,2.0,15.0
S010002376-2021,0.0,0.0,26.0,2.0,0.0,2.0,8.0,8.0
S010002376-2022,445.0,0.0,26.0,2.0,0.0,2.0,0.0,16.0
S010002376-2023,338.0,10.0,26.0,2.0,0.0,2.0,0.0,23.0
S010002376-2024,632.0,30.0,23.0,5.0,0.0,2.0,0.0,22.0
S010002377-2021,0.0,0.0,15.0,0.0,0.0,4.0,8.0,8.0
S010002377-2022,0.0,0.0,14.0,1.0,0.0,4.0,0.0,9.0
S010002377-2023,0.0,0.0,14.0,1.0,0.0,4.0,0.0,14.0
S010002377-2024,0.0,18.0,14.0,1.0,0.0,4.0,0.0,14.0
S010002378-2021,0.0,0.0,21.0,0.0,0.0,10.0,8.0,8.0
S010002378-2022,0.0,0.0,20.0,0.0,0.0,11.0,0.0,19.0
S010002378-2023,0.0,0.0,20.0,0.0,0.0,11.0,0.0,18.0
S010002378-2024,0.0,0.0,20.0,0.0,0.0,11.0,0.0,15.0
S010002379-2021,0.0,0.0,23.0,5.0,0.0,17.0,8.0,8.0
S010002379-2022,200.0,219.0,23.0,5.0,0.0,15.0,0.0,18.0
S010002379-2023,192.0,111.0,23.0,5.0,0.0,15.0,0.0,17.0
S010002379-2024,99.0,59.0,23.0,5.0,0.0,15.0,0.0,12.0
S010002380-2021,0.0,0.0,23.0,0.0,0.0,6.0,8.0,8.0
S010002380-2022,299.0,0.0,23.0,0.0,0.0,6.0,0.0,21.0
S010002380-2023,276.0,5.0,23.0,0.0,0.0,6.0,0.0,21.0
S010002380-2024,419.0,52.0,23.0,0.0,0.0,6.0,0.0,23.0
S010002381-2021,560.0,238.0,21.0,0.0,0.0,5.0,8.0,8.0
S010002381-2022,557.0,183.0,21.0,0.0,0.0,5.0,1.0,21.0
S010002381-2023,732.0,164.0,21.0,0.0,0.0,5.0,0.0,25.0
S010002381-2024,732.0,164.0,21.0,0.0,0.0,5.0,0.0,17.0
S010002382-2021,0.0,0.0,27.0,0.0,0.0,3.0,8.0,8.0
S010002382-2022,0.0,0.0,26.0,0.0,0.0,2.0,0.0,13.0
S010002382-2023,0.0,10.0,26.0,0.0,0.0,2.0,2.0,14.0
S010002382-2024,0.0,0.0,26.0,0.0,0.0,2.0,2.0,13.0
S010002383-2021,999.0,0.0,37.0,1.0,0.0,8.0,8.0,8.0
S010002383-2022,999.0,0.0,37.0,1.0,0.0,8.0,0.0,37.0
S010002383-2023,0.0,0.0,37.0,1.0,0.0,8.0,1.0,6.0
S010002383-2024,0.0,0.0,37.0,1.0,0.0,8.0,0.0,6.0
S010002384-2021,512.0,0.0,42.0,0.0,0.0,5.0,8.0,8.0
S010002384-2022,282.0,0.0,42.0,0.0,0.0,5.0,3.0,0.0
S010002384-2023,595.0,176.0,43.0,0.0,0.0,5.0,2.0,38.0
S010002384-2024,0.0,0.0,44.0,0.0,0.0,4.0,1.0,22.0
S010002385-2021,0.0,0.0,59.0,0.0,0.0,14.0,8.0,8.0
S010002385-2022,0.0,0.0,59.0,0.0,0.0,14.0,0.0,60.0
S010002385-2023,0.0,8.0,59.0,0.0,0.0,14.0,2.0,40.0
S010002385-2024,0.0,9.0,59.0,0.0,0.0,14.0,2.0,39.0
S010002386-2021,0.0,0.0,15.0,1.0,0.0,12.0,8.0,8.0
S010002386-2022,0.0,0.0,18.0,1.0,0.0,9.0,0.0,17.0
S010002386-2023,0.0,1.0,18.0,1.0,0.0,9.0,0.0,18.0
S010002386-2024,0.0,0.0,18.0,1.0,0.0,9.0,0.0,19.0
S010002387-2021,158.0,7.0,13.0,2.0,0.0,3.0,8.0,8.0
S010002387-2022,442.0,8.0,13.0,2.0,0.0,3.0,0.0,10.0
S010002387-2023,0.0,350.0,14.0,4.0,0.0,5.0,0.0,7.0
S010002387-2024,0.0,0.0,11.0,4.0,1.0,5.0,0.0,7.0
S010002388-2021,0.0,3.0,30.0,1.0,0.0,3.0,8.0,8.0
S010002388-2022,0.0,0.0,30.0,1.0,0.0,3.0,28.0,28.0
S010002388-2023,0.0,39.0,30.0,1.0,0.0,3.0,0.0,30.0
S010002388-2024,0.0,44.0,30.0,1.0,0.0,3.0,0.0,24.0
S010002389-2021,195.0,8.0,18.0,0.0,0.0,8.0,8.0,8.0
S010002389-2022,260.0,12.0,18.0,0.0,0.0,8.0,3.0,20.0
S010002389-2023,260.0,12.0,18.0,0.0,0.0,8.0,4.0,18.0
S010002389-2024,307.0,110.0,18.0,0.0,0.0,8.0,2.0,14.0
S010002390-2021,995.0,0.0,25.0,11.0,2.0,13.0,8.0,8.0
S010002390-2022,710.0,194.0,25.0,11.0,2.0,13.0,0.0,20.0
S010002390-2023,502.0,109.0,25.0,11.0,2.0,13.0,1.0,19.0
S010002390-2024,28.0,2.0,25.0,11.0,2.0,13.0,2.0,17.0
S010002391-2021,0.0,0.0,10.0,3.0,0.0,2.0,8.0,8.0
S010002391-2022,0.0,0.0,10.0,3.0,0.0,2.0,4.0,15.0
S010002391-2023,0.0,33.0,10.0,3.0,0.0,2.0,9.0,14.0
S010002391-2024,0.0,52.0,10.0,3.0,0.0,2.0,7.0,14.0
S010002392-2021,460.0,0.0,29.0,3.0,2.0,23.0,8.0,8.0
S010002392-2022,617.0,0.0,29.0,3.0,2.0,23.0,3.0,20.0
S010002392-2023,615.0,0.0,29.0,3.0,2.0,23.0,0.0,15.0
S010002392-2024,639.0,0.0,29.0,3.0,2.0,23.0,1.0,13.0
S010002393-2021,0.0,25.0,33.0,9.0,0.0,5.0,8.0,8.0
S010002393-2022,0.0,30.0,33.0,9.0,0.0,5.0,0.0,21.0
S010002393-2023,570.0,45.0,33.0,9.0,0.0,5.0,0.0,19.0
S010002393-2024,37.0,23.0,33.0,9.0,0.0,5.0,0.0,18.0
S010002394-2021,420.0,47.0,26.0,0.0,0.0,9.0,8.0,8.0
S010002394-2022,408.0,197.0,26.0,0.0,0.0,9.0,0.0,10.0
S010002394-2023,413.0,41.0,26.0,0.0,0.0,9.0,0.0,22.0
S010002394-2024,388.0,45.0,26.0,0.0,0.0,9.0,0.0,4.0
S010002395-2021,0.0,5.0,24.0,6.0,0.0,5.0,8.0,8.0
S010002395-2022,0.0,15.0,21.0,5.0,0.0,5.0,0.0,19.0
S010002395-2023,0.0,20.0,20.0,5.0,0.0,5.0,1.0,18.0
S010002395-2024,0.0,20.0,21.0,6.0,0.0,5.0,4.0,19.0
S010002396-2021,0.0,0.0,14.0,1.0,0.0,2.0,8.0,8.0
S010002396-2022,0.0,0.0,14.0,1.0,0.0,2.0,5.0,8.0
S010002396-2023,255.0,0.0,14.0,1.0,0.0,2.0,2.0,8.0
S010002396-2024,164.0,15.0,13.0,1.0,0.0,2.0,2.0,8.0
S010002397-2021,0.0,0.0,14.0,1.0,0.0,5.0,8.0,8.0
S010002397-2022,0.0,0.0,14.0,1.0,0.0,5.0,0.0,14.0
S010002397-2023,190.0,54.0,14.0,1.0,0.0,5.0,0.0,3.0
S010002397-2024,215.0,54.0,14.0,1.0,0.0,5.0,0.0,13.0
S010002398-2021,0.0,0.0,22.0,5.0,1.0,12.0,8.0,8.0
S010002398-2022,0.0,0.0,22.0,5.0,1.0,12.0,0.0,16.0
