key,지역,정보공시 학교코드,학교명,교과교실제(지정?운영),자율학교(지정?운영),수준별 수업(운영),전체학생수,연간1인당 보건실이용건수,일반직계,별정직계(2018년이후),기타직계(2019년이후),특수학급 학급당 학생수,순회학급 학급당 학생수,수업교원 1인당 학생수,체육장 개방여부,체육관 개방여부,강당 개방여부,일반교과교실 개방여부,특별교실 개방여부,시청각실 개방여부,수석교사(계),전문상담교사(계),사서교사(계),보건교사(계),영양교사(계),체력 1등급 (%),체력 2등급 (%),체력 3등급 (%),체력 4등급 (%),체력 5등급 (%)
S010000490-2022,서울특별시 양천구,S010000490,목동고등학교,0,0,0,1108.0,2.4,6.0,0.0,9.0,0.0,0.0,13.3,유,시설없음,유,유,무,유,0.0,1.0,1.0,1.0,0.0,0.0273972602739726,0.35251141552511417,0.4931506849315068,0.1232876712328767,0.0036529680365296802
S010000490-2023,서울특별시 양천구,S010000490,목동고등학교,0,0,0,1064.0,2.5,6.0,0.0,8.0,0.0,0.0,13.4,유,시설없음,유,유,유,유,0.0,1.0,1.0,1.0,0.0,0.012252591894439209,0.26201696512723843,0.5212064090480678,0.1941564561734213,0.010367577756833177
S010000490-2024,서울특별시 양천구,S010000490,목동고등학교,0,0,0,1096.0,7.1,7.0,0.0,10.0,0.0,0.0,13.6,유,시설없음,유,유,유,유,0.0,1.0,1.0,1.0,0.0,0.03669724770642202,0.355045871559633,0.4761467889908257,0.12568807339449542,0.006422018348623854
S010000491-2021,서울특별시 서초구,S010000491,언남고등학교,0,0,0,556.0,2.1,7.0,0.0,9.0,5.3,0.0,10.2,유,무,무,유,무,유,0.0,0.0,1.0,2.0,0.0,0.03669724770642202,0.355045871559633,0.4761467889908257,0.12568807339449542,0.006422018348623854
S010000491-2022,서울특별시 서초구,S010000491,언남고등학교,0,0,0,584.0,2.6,7.0,0.0,9.0,5.0,0.0,10.0,유,무,무,유,무,유,0.0,0.0,1.0,3.0,0.0,0.0341726618705036,0.32194244604316546,0.44964028776978415,0.16366906474820145,0.030575539568345324
S010000491-2023,서울특별시 서초구,S010000491,언남고등학교,0,0,0,613.0,7.6,8.0,0.0,9.0,4.7,0.0,10.2,유,무,무,유,무,유,0.0,0.0,1.0,2.0,0.0,0.06379310344827586,0.39482758620689656,0.36379310344827587,0.16206896551724137,0.015517241379310345
S010000491-2024,서울특별시 서초구,S010000491,언남고등학교,0,0,0,620.0,8.2,8.0,0.0,8.0,5.0,0.0,12.0,유,무,무,유,무,유,0.0,0.0,1.0,2.0,0.0,0.06260575296108291,0.3536379018612521,0.4196277495769882,0.13367174280879865,0.030456852791878174
S010000492-2021,서울특별시 영등포구,S010000492,여의도고등학교,1,0,0,751.0,3.8,5.0,0.0,9.0,3.0,0.0,11.4,유,시설없음,유,유,유,유,0.0,1.0,1.0,1.0,0.0,0.06260575296108291,0.3536379018612521,0.4196277495769882,0.13367174280879865,0.030456852791878174
S010000492-2022,서울특별시 영등포구,S010000492,여의도고등학교,0,0,0,750.0,4.9,5.0,0.0,9.0,4.3,0.0,12.6,유,시설없음,유,유,유,유,0.0,1.0,1.0,1.0,0.0,0.005405405405405406,0.20540540540540542,0.5702702702702702,0.16486486486486487,0.05405405405405406
S010000492-2023,서울특별시 영등포구,S010000492,여의도고등학교,0,0,0,769.0,6.0,5.0,0.0,9.0,5.0,0.0,11.4,무,시설없음,무,유,유,무,0.0,1.0,1.0,1.0,0.0,0.004048582995951417,0.20647773279352227,0.3738191632928475,0.340080971659919,0.07557354925775979
S010000492-2024,서울특별시 영등포구,S010000492,여의도고등학교,0,0,0,751.0,5.2,4.0,0.0,9.0,6.0,0.0,11.8,무,시설없음,무,유,유,무,0.0,1.0,1.0,1.0,0.0,0.014064697609001406,0.2714486638537271,0.4219409282700422,0.2616033755274262,0.030942334739803096
S010000493-2021,서울특별시 영등포구,S010000493,여의도여자고등학교,0,0,0,643.0,1.8,8.0,0.0,5.0,3.0,0.0,11.1,무,무,시설없음,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.014064697609001406,0.2714486638537271,0.4219409282700422,0.2616033755274262,0.030942334739803096
S010000493-2022,서울특별시 영등포구,S010000493,여의도여자고등학교,0,0,0,597.0,2.3,7.0,0.0,5.0,6.0,0.0,10.8,무,무,시설없음,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.003436426116838488,0.34192439862542956,0.4845360824742268,0.1563573883161512,0.013745704467353952
S010000493-2023,서울특별시 영등포구,S010000493,여의도여자고등학교,0,0,0,563.0,4.3,7.0,0.0,6.0,4.0,0.0,10.8,무,무,시설없음,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.013207547169811321,0.33773584905660375,0.47924528301886793,0.14528301886792452,0.024528301886792454
S010000493-2024,서울특별시 영등포구,S010000493,여의도여자고등학교,0,0,0,549.0,3.9,6.0,0.0,6.0,5.0,0.0,10.9,무,무,시설없음,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.09227871939736347,0.4858757062146893,0.3634651600753296,0.05649717514124294,0.0018832391713747645
S010000494-2021,서울특별시 노원구,S010000494,염광고등학교,0,0,0,722.0,1.7,6.0,0.0,6.0,0.0,0.0,12.4,시설없음,무,시설없음,무,무,무,0.0,1.0,1.0,1.0,0.0,0.09227871939736347,0.4858757062146893,0.3634651600753296,0.05649717514124294,0.0018832391713747645
S010000494-2022,서울특별시 노원구,S010000494,염광고등학교,0,0,0,682.0,3.2,6.0,0.0,5.0,0.0,0.0,11.8,시설없음,무,시설없음,무,무,무,0.0,1.0,1.0,1.0,0.0,0.008888888888888889,0.16,0.4740740740740741,0.31851851851851853,0.03851851851851852
S010000494-2023,서울특별시 노원구,S010000494,염광고등학교,0,0,0,626.0,5.2,7.0,0.0,4.0,0.0,0.0,12.0,시설없음,무,시설없음,무,무,무,0.0,1.0,1.0,1.0,0.0,0.011254019292604502,0.18006430868167203,0.4742765273311897,0.297427652733119,0.03697749196141479
S010000494-2024,서울특별시 노원구,S010000494,염광고등학교,0,0,0,646.0,8.3,7.0,0.0,4.0,0.0,0.0,12.5,시설없음,무,시설없음,무,무,무,0.0,1.0,1.0,1.0,0.0,0.012461059190031152,0.2102803738317757,0.48909657320872274,0.2570093457943925,0.03115264797507788
S010000495-2021,서울특별시 강남구,S010000495,영동고등학교,0,0,0,868.0,0.9,3.0,0.0,1.0,0.0,0.0,12.4,무,무,무,무,무,시설없음,0.0,1.0,1.0,1.0,0.0,0.012461059190031152,0.2102803738317757,0.48909657320872274,0.2570093457943925,0.03115264797507788
S010000495-2022,서울특별시 강남구,S010000495,영동고등학교,0,0,0,866.0,1.2,3.0,0.0,1.0,0.0,0.0,11.7,무,무,무,무,무,시설없음,0.0,0.0,1.0,1.0,0.0,0.07007125890736342,0.39429928741092635,0.41092636579572445,0.11520190023752969,0.009501187648456057
S010000495-2023,서울특별시 강남구,S010000495,영동고등학교,0,0,0,797.0,1.9,2.0,0.0,1.0,0.0,0.0,10.9,무,무,무,무,무,시설없음,0.0,0.0,1.0,1.0,0.0,0.09032258064516129,0.35096774193548386,0.4206451612903226,0.1329032258064516,0.005161290322580645
S010000495-2024,서울특별시 강남구,S010000495,영동고등학교,0,0,1,749.0,1.9,2.0,0.0,1.0,0.0,0.0,11.6,무,무,무,무,무,시설없음,0.0,0.0,1.0,1.0,0.0,0.08174386920980926,0.39645776566757496,0.40599455040871935,0.10762942779291552,0.008174386920980926
S010000496-2021,서울특별시 송파구,S010000496,영동일고등학교,0,0,0,978.0,1.0,6.0,0.0,6.0,0.0,0.0,13.5,유,유,시설없음,무,무,무,0.0,1.0,0.0,1.0,0.0,0.08174386920980926,0.39645776566757496,0.40599455040871935,0.10762942779291552,0.008174386920980926
S010000496-2022,서울특별시 송파구,S010000496,영동일고등학교,0,0,0,960.0,1.7,6.0,0.0,5.0,0.0,0.0,13.3,유,유,시설없음,무,무,무,0.0,1.0,0.0,1.0,0.0,0.10914760914760915,0.4584199584199584,0.34511434511434513,0.07796257796257797,0.009355509355509356
S010000496-2023,서울특별시 송파구,S010000496,영동일고등학교,0,0,0,921.0,3.1,5.0,0.0,3.0,0.0,0.0,13.0,유,유,시설없음,무,무,유,0.0,1.0,0.0,1.0,0.0,0.10111111111111111,0.44555555555555554,0.35888888888888887,0.08888888888888889,0.005555555555555556
S010000496-2024,서울특별시 송파구,S010000496,영동일고등학교,0,0,0,912.0,4.9,5.0,0.0,3.0,0.0,0.0,13.4,유,유,시설없음,무,무,유,0.0,1.0,0.0,1.0,0.0,0.03928170594837262,0.4377104377104377,0.39057239057239057,0.11784511784511785,0.014590347923681257
S010000497-2021,서울특별시 동작구,S010000497,영등포고등학교,1,0,1,557.0,0.8,6.0,0.0,11.0,3.0,0.0,9.6,유,무,시설없음,무,무,무,0.0,1.0,1.0,1.0,0.0,0.03928170594837262,0.4377104377104377,0.39057239057239057,0.11784511784511785,0.014590347923681257
S010000497-2022,서울특별시 동작구,S010000497,영등포고등학교,1,0,0,547.0,2.1,6.0,0.0,10.0,4.3,0.0,10.3,유,무,시설없음,무,무,무,0.0,1.0,2.0,1.0,0.0,0.09124087591240876,0.3613138686131387,0.3813868613138686,0.14233576642335766,0.023722627737226276
S010000497-2023,서울특별시 동작구,S010000497,영등포고등학교,1,0,0,535.0,3.2,6.0,0.0,9.0,3.3,0.0,10.1,유,유,시설없음,무,무,무,0.0,1.0,2.0,1.0,0.0,0.04716981132075472,0.30377358490566037,0.44339622641509435,0.1641509433962264,0.04150943396226415
S010000497-2024,서울특별시 동작구,S010000497,영등포고등학교,0,0,0,545.0,5.8,8.0,0.0,10.0,5.0,0.0,10.2,유,유,시설없음,유,유,유,0.0,1.0,1.0,1.0,0.0,0.024574669187145556,0.31001890359168244,0.40831758034026466,0.22873345935727787,0.02835538752362949
S010000498-2021,서울특별시 영등포구,S010000498,영등포여자고등학교,0,0,0,451.0,2.3,6.0,0.0,10.0,3.3,0.0,8.3,유,무,시설없음,무,무,무,0.0,2.0,1.0,1.0,0.0,0.024574669187145556,0.31001890359168244,0.40831758034026466,0.22873345935727787,0.02835538752362949
S010000498-2022,서울특별시 영등포구,S010000498,영등포여자고등학교,0,0,0,416.0,5.4,5.0,0.0,11.0,2.7,0.0,9.6,유,유,시설없음,유,유,유,0.0,2.0,2.0,1.0,0.0,0.05370843989769821,0.3836317135549872,0.45012787723785164,0.10997442455242967,0.0025575447570332483
S010000498-2023,서울특별시 영등포구,S010000498,영등포여자고등학교,0,0,0,434.0,9.5,5.0,0.0,11.0,2.0,0.0,10.4,유,유,시설없음,유,유,유,0.0,2.0,1.0,1.0,0.0,0.035545023696682464,0.32701421800947866,0.48578199052132703,0.13981042654028436,0.011848341232227487
S010000498-2024,서울특별시 영등포구,S010000498,영등포여자고등학교,0,0,0,466.0,10.3,5.0,0.0,11.0,1.7,0.0,10.7,유,유,시설없음,유,유,유,0.0,1.0,1.0,1.0,0.0,0.10444444444444445,0.44666666666666666,0.3488888888888889,0.09555555555555556,0.0044444444444444444
S010000499-2021,서울특별시 관악구,S010000499,영락고등학교,1,0,0,457.0,5.8,5.0,0.0,2.0,0.0,0.0,11.8,유,시설없음,시설없음,무,무,무,0.0,2.0,1.0,1.0,1.0,0.10444444444444445,0.44666666666666666,0.3488888888888889,0.09555555555555556,0.0044444444444444444
S010000499-2022,서울특별시 관악구,S010000499,영락고등학교,1,0,0,462.0,11.5,5.0,0.0,2.0,0.0,0.0,12.4,유,시설없음,시설없음,무,무,무,0.0,1.0,1.0,1.0,1.0,0.08225108225108226,0.3181818181818182,0.42857142857142855,0.13852813852813853,0.032467532467532464
S010000499-2023,서울특별시 관악구,S010000499,영락고등학교,1,0,0,494.0,13.6,6.0,0.0,1.0,0.0,0.0,13.1,유,시설없음,시설없음,유,유,유,0.0,1.0,1.0,1.0,1.0,0.07186858316221766,0.3675564681724846,0.39835728952772076,0.13347022587268995,0.028747433264887063
S010000499-2024,서울특별시 관악구,S010000499,영락고등학교,1,0,0,536.0,10.4,7.0,0.0,1.0,0.0,0.0,13.4,유,시설없음,시설없음,유,유,유,0.0,1.0,1.0,1.0,1.0,0.09848484848484848,0.3939393939393939,0.35984848484848486,0.12121212121212122,0.026515151515151516
S010000500-2021,서울특별시 양천구,S010000500,서울영상고등학교,1,0,1,438.0,4.7,5.0,0.0,8.0,0.0,0.0,12.4,유,유,유,유,유,시설없음,0.0,2.0,1.0,1.0,0.0,0.09848484848484848,0.3939393939393939,0.35984848484848486,0.12121212121212122,0.026515151515151516
S010000500-2022,서울특별시 양천구,S010000500,서울영상고등학교,1,0,0,423.0,7.6,5.0,0.0,8.0,0.0,0.0,11.7,유,유,유,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.012195121951219513,0.22439024390243903,0.47317073170731705,0.24878048780487805,0.041463414634146344
S010000500-2023,서울특별시 양천구,S010000500,서울영상고등학교,1,0,0,397.0,12.6,7.0,0.0,8.0,0.0,0.0,10.9,유,유,유,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.015544041450777202,0.25906735751295334,0.5181347150259067,0.17875647668393782,0.02849740932642487
S010000500-2024,서울특별시 양천구,S010000500,서울영상고등학교,0,0,0,371.0,12.3,7.0,0.0,7.0,0.0,0.0,10.3,유,유,유,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.04087193460490463,0.35967302452316074,0.47956403269754766,0.11171662125340599,0.008174386920980926
S010000501-2021,서울특별시 영등포구,S010000501,영신고등학교,0,0,1,599.0,1.8,4.0,0.0,10.0,7.0,0.0,11.0,무,무,무,무,무,시설없음,0.0,0.0,1.0,2.0,0.0,0.04087193460490463,0.35967302452316074,0.47956403269754766,0.11171662125340599,0.008174386920980926
S010000501-2022,서울특별시 영등포구,S010000501,영신고등학교,0,0,1,615.0,2.2,4.0,0.0,9.0,4.7,0.0,12.6,무,무,무,무,무,시설없음,0.0,0.0,1.0,2.0,0.0,0.004918032786885246,0.1721311475409836,0.47540983606557374,0.28032786885245903,0.06721311475409836
S010000501-2023,서울특별시 영등포구,S010000501,영신고등학교,0,0,1,618.0,8.6,3.0,0.0,9.0,5.0,0.0,12.6,무,무,무,무,무,시설없음,0.0,0.0,1.0,1.0,0.0,0.011456628477905073,0.20621931260229132,0.46317512274959083,0.25859247135842883,0.060556464811783964
S010000501-2024,서울특별시 영등포구,S010000501,영신고등학교,1,0,0,641.0,8.9,3.0,0.0,8.0,5.7,0.0,12.8,무,무,무,무,무,시설없음,0.0,1.0,2.0,1.0,0.0,0.021103896103896104,0.23863636363636365,0.4383116883116883,0.2418831168831169,0.060064935064935064
S010000502-2021,서울특별시 노원구,S010000502,영신여자고등학교,0,0,0,851.0,1.0,6.0,0.0,9.0,4.3,0.0,12.0,유,유,무,무,무,시설없음,0.0,0.0,1.0,1.0,0.0,0.021103896103896104,0.23863636363636365,0.4383116883116883,0.2418831168831169,0.060064935064935064
S010000502-2022,서울특별시 노원구,S010000502,영신여자고등학교,0,0,0,826.0,1.8,6.0,0.0,8.0,5.7,0.0,11.7,유,유,무,무,무,시설없음,0.0,0.0,1.0,1.0,0.0,0.037758830694275276,0.38246041412911086,0.4518879415347138,0.12545676004872108,0.00243605359317905
S010000502-2023,서울특별시 노원구,S010000502,영신여자고등학교,0,0,0,760.0,3.1,8.0,0.0,8.0,6.7,0.0,11.1,유,유,무,무,무,시설없음,0.0,0.0,1.0,1.0,0.0,0.009296148738379814,0.300132802124834,0.5219123505976095,0.16334661354581673,0.005312084993359893
S010000502-2024,서울특별시 노원구,S010000502,영신여자고등학교,0,0,0,734.0,3.0,8.0,0.0,6.0,5.7,0.0,10.8,유,유,무,무,무,시설없음,0.0,0.0,1.0,1.0,0.0,0.07443820224719101,0.4943820224719101,0.36235955056179775,0.06179775280898876,0.007022471910112359
S010000503-2021,서울특별시 강서구,S010000503,영일고등학교,0,0,1,893.0,1.3,6.0,0.0,6.0,0.0,0.0,12.5,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,1.0,1.0,1.0,0.0,0.07443820224719101,0.4943820224719101,0.36235955056179775,0.06179775280898876,0.007022471910112359
S010000503-2022,서울특별시 강서구,S010000503,영일고등학교,0,0,1,850.0,1.9,6.0,0.0,6.0,0.0,0.0,12.6,유,유,무,무,무,시설없음,0.0,2.0,1.0,1.0,0.0,0.029797377830750895,0.2800953516090584,0.44219308700834326,0.22526817640047675,0.02264600715137068
S010000503-2023,서울특별시 강서구,S010000503,영일고등학교,0,0,1,817.0,3.0,6.0,0.0,6.0,0.0,0.0,12.0,유,유,무,무,무,시설없음,0.0,1.0,1.0,1.0,0.0,0.01008827238335435,0.19041614123581338,0.4047919293820933,0.31525851197982346,0.07944514501891552
S010000503-2024,서울특별시 강서구,S010000503,영일고등학교,0,0,1,757.0,3.2,5.0,0.0,5.0,0.0,0.0,12.0,유,유,무,무,무,시설없음,0.0,1.0,1.0,1.0,0.0,0.023166023166023165,0.35135135135135137,0.3861003861003861,0.2084942084942085,0.03088803088803089
S010000504-2021,서울특별시 송파구,S010000504,영파여자고등학교,1,0,1,858.0,2.4,5.0,0.0,2.0,0.0,0.0,11.4,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,1.0,1.0,0.0,0.023166023166023165,0.35135135135135137,0.3861003861003861,0.2084942084942085,0.03088803088803089
S010000504-2022,서울특별시 송파구,S010000504,영파여자고등학교,1,0,1,843.0,3.8,5.0,0.0,2.0,0.0,0.0,10.8,무,시설없음,무,무,무,무,0.0,0.0,1.0,1.0,0.0,0.052568697729988054,0.43130227001194743,0.42771804062126645,0.07765830346475508,0.010752688172043012
S010000504-2023,서울특별시 송파구,S010000504,영파여자고등학교,1,0,1,813.0,5.8,5.0,0.0,3.0,0.0,0.0,11.7,무,시설없음,무,무,무,무,0.0,0.0,1.0,1.0,0.0,0.010037641154328732,0.29109159347553326,0.6286072772898369,0.07026348808030113,0.0
S010000504-2024,서울특별시 송파구,S010000504,영파여자고등학교,1,0,0,822.0,6.3,5.0,0.0,10.0,0.0,0.0,12.3,무,시설없음,무,무,무,무,0.0,0.0,1.0,1.0,0.0,0.02345679012345679,0.3469135802469136,0.5555555555555556,0.07407407407407407,0.0
S010000505-2021,서울특별시 강북구,S010000505,영훈고등학교,0,0,0,1016.0,1.9,6.0,0.0,2.0,0.0,0.0,13.9,무,무,무,무,무,시설없음,0.0,0.0,0.0,1.0,1.0,0.02345679012345679,0.3469135802469136,0.5555555555555556,0.07407407407407407,0.0
S010000505-2022,서울특별시 강북구,S010000505,영훈고등학교,0,0,0,1000.0,3.7,6.0,0.0,1.0,2.0,0.0,13.7,무,무,무,무,무,시설없음,0.0,0.0,0.0,1.0,1.0,0.037,0.326,0.462,0.164,0.011
S010000505-2023,서울특별시 강북구,S010000505,영훈고등학교,0,0,0,976.0,4.5,6.0,0.0,1.0,4.0,0.0,13.9,무,무,무,무,무,시설없음,0.0,0.0,0.0,1.0,1.0,0.062370062370062374,0.3804573804573805,0.3970893970893971,0.14553014553014554,0.014553014553014554
S010000505-2024,서울특별시 강북구,S010000505,영훈고등학교,0,0,0,1016.0,4.9,8.0,0.0,0.0,6.0,0.0,14.0,무,무,유,유,무,시설없음,0.0,0.0,0.0,2.0,1.0,0.12326043737574553,0.3956262425447316,0.3508946322067594,0.11232604373757456,0.017892644135188866
S010000506-2021,서울특별시 은평구,S010000506,예일여자고등학교,0,0,1,938.0,1.3,6.0,0.0,3.0,0.0,0.0,11.8,유,시설없음,유,무,무,무,0.0,0.0,1.0,1.0,0.0,0.12326043737574553,0.3956262425447316,0.3508946322067594,0.11232604373757456,0.017892644135188866
S010000506-2022,서울특별시 은평구,S010000506,예일여자고등학교,0,0,1,838.0,3.8,6.0,0.0,2.0,0.0,0.0,11.4,유,시설없음,무,무,무,무,0.0,0.0,1.0,1.0,0.0,0.01589242053789731,0.24327628361858192,0.5525672371638142,0.17237163814180928,0.01589242053789731
S010000506-2023,서울특별시 은평구,S010000506,예일여자고등학교,0,0,1,810.0,4.8,7.0,0.0,3.0,0.0,0.0,12.0,유,시설없음,무,무,무,무,0.0,1.0,1.0,1.0,0.0,0.0224159402241594,0.28393524283935245,0.5628891656288917,0.11830635118306351,0.012453300124533
S010000506-2024,서울특별시 은평구,S010000506,예일여자고등학교,0,0,0,827.0,4.4,7.0,0.0,3.0,0.0,0.0,13.0,유,시설없음,무,무,무,무,0.0,1.0,1.0,1.0,0.0,0.019583843329253364,0.3390452876376989,0.5116279069767442,0.12239902080783353,0.0073439412484700125
S010000507-2021,서울특별시 송파구,S010000507,오금고등학교,0,0,0,890.0,1.5,4.0,0.0,8.0,0.0,0.0,15.1,유,유,시설없음,유,유,무,0.0,1.0,2.0,1.0,0.0,0.019583843329253364,0.3390452876376989,0.5116279069767442,0.12239902080783353,0.0073439412484700125
S010000507-2022,서울특별시 송파구,S010000507,오금고등학교,0,0,0,862.0,2.7,4.0,0.0,8.0,0.0,0.0,13.9,유,유,시설없음,유,유,무,0.0,1.0,1.0,1.0,0.0,0.0407185628742515,0.3532934131736527,0.46107784431137727,0.1281437125748503,0.016766467065868262
S010000507-2023,서울특별시 송파구,S010000507,오금고등학교,0,0,0,818.0,4.0,5.0,0.0,7.0,0.0,0.0,13.8,유,무,시설없음,유,유,무,0.0,1.0,2.0,1.0,0.0,0.045112781954887216,0.39974937343358397,0.43609022556390975,0.11027568922305764,0.008771929824561403
S010000507-2024,서울특별시 송파구,S010000507,오금고등학교,0,0,0,814.0,3.5,4.0,0.0,6.0,0.0,0.0,13.3,무,무,시설없음,유,유,무,0.0,1.0,1.0,1.0,0.0,0.05137844611528822,0.39473684210526316,0.4273182957393484,0.11403508771929824,0.012531328320802004
S010000508-2021,서울특별시 구로구,S010000508,오류고등학교,1,0,0,436.0,1.5,5.0,0.0,2.0,0.0,0.0,10.2,유,무,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.05137844611528822,0.39473684210526316,0.4273182957393484,0.11403508771929824,0.012531328320802004
S010000508-2022,서울특별시 구로구,S010000508,오류고등학교,1,0,0,437.0,2.2,5.0,0.0,2.0,0.0,0.0,10.9,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.03908045977011494,0.3563218390804598,0.4781609195402299,0.1103448275862069,0.016091954022988506
S010000508-2023,서울특별시 구로구,S010000508,오류고등학교,1,0,0,458.0,2.9,5.0,0.0,2.0,0.0,0.0,12.1,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.05714285714285714,0.4153846153846154,0.5032967032967033,0.02197802197802198,0.002197802197802198
S010000508-2024,서울특별시 구로구,S010000508,오류고등학교,1,0,0,498.0,3.5,6.0,0.0,0.0,0.0,0.0,12.9,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.06300813008130081,0.3983739837398374,0.5060975609756098,0.032520325203252036,0.0
S010000509-2021,서울특별시 용산구,S010000509,오산고등학교,0,0,0,531.0,2.9,5.0,0.0,17.0,0.0,0.0,10.9,유,시설없음,유,유,유,유,0.0,0.0,0.0,1.0,0.0,0.06300813008130081,0.3983739837398374,0.5060975609756098,0.032520325203252036,0.0
