"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","연간보건실 이용건수","전체학생수","연간1인당 보건실이용건수","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129012200","01","S010000510","용문고등학교","04","사립","N","","4096","860","4.8","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010200","01","S010000511","용산고등학교","04","공립","N","","3527","815","4.3","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000512","용화여자고등학교","04","사립","N","","4333","776","5.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000513","우신고등학교","04","사립","N","","2286","732","3.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000514","은광여자고등학교","04","사립","N","","915","700","1.3","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138011400","01","S010000515","은평메디텍고등학교","04","사립","N","","1685","387","4.4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016700","01","S010000516","이화여자고등학교","04","사립","N","","6618","1178","5.6","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011300","01","S010000517","이화여자대학교사범대학부속이화금란고등학교","04","사립","N","","5584","1101","5.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141010100","01","S010000518","인창고등학교","04","사립","N","","3122","448","7","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000519","인헌고등학교","04","공립","N","","2841","437","6.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510500","01","S010000521","자양고등학교","04","공립","N","","7286","880","8.3","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000522","잠신고등학교","04","공립","N","","6651","688","9.7","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010200","01","S010000523","잠실고등학교","04","공립","N","","4145","556","7.5","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000524","잠실여자고등학교","04","사립","N","","5668","877","6.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000525","장충고등학교","04","사립","N","","2347","360","6.5","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000526","장훈고등학교","04","사립","N","","1850","516","3.6","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000527","재현고등학교","04","사립","N","","3130","826","3.8","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000528","정신여자고등학교","04","사립","N","","9782","892","11","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000529","정의여자고등학교","04","사립","N","","4563","681","6.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117012900","01","S010000530","중경고등학교","04","공립","N","","1787","372","4.8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000531","중동고등학교","04","사립","N","","7709","1089","7.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000532","중산고등학교","04","사립","N","","3977","882","4.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014800","01","S010000533","중앙고등학교","04","사립","N","","4276","835","5.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000534","중앙대학교사범대학부속고등학교","04","사립","N","","5405","996","5.4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011000","01","S010000535","중앙여자고등학교","04","사립","N","","3285","498","6.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010300","01","S010000536","중화고등학교","04","공립","N","","3946","547","7.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000537","진명여자고등학교","04","사립","N","","6503","1258","5.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010100","01","S010000538","진선여자고등학교","04","사립","N","","2733","912","3","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000539","창덕여자고등학교","04","공립","N","","3047","439","6.9","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010000540","창동고등학교","04","공립","N","","6300","1059","5.9","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000541","창문여자고등학교","04","사립","N","","5735","926","6.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000542","청담고등학교","04","공립","N","","4470","502","8.9","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010700","01","S010000543","청량고등학교","04","공립","N","","3742","836","4.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000544","청원고등학교","04","사립","N","","3359","1084","3.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000545","청원여자고등학교","04","사립","N","","5258","871","6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010700","01","S010000546","충암고등학교","04","사립","N","","3309","1080","3.1","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010400","01","S010000547","태릉고등학교","04","공립","N","","3310","735","4.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011200","01","S010000548","풍문고등학교","04","사립","N","","4323","882","4.9","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000549","한가람고등학교","04","사립","N","","3040","540","5.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012800","01","S010000550","한강미디어고등학교","04","공립","N","","1704","495","3.4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010300","01","S010000551","한광고등학교","04","사립","N","","3613","234","15.4","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010300","01","S010000552","한국삼육고등학교","04","사립","N","","3100","447","6.9","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000554","한서고등학교","04","사립","N","","4050","605","6.7","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011000","01","S010000555","한성고등학교","04","사립","N","","2212","417","5.3","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129011200","01","S010000556","한성여자고등학교","04","사립","N","","4512","568","7.9","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010600","01","S010000557","한양대학교사범대학부속고등학교","04","사립","N","","7992","946","8.4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000558","한영고등학교","04","사립","N","","3799","1127","3.4","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000559","현대고등학교","04","사립","N","","6206","1058","5.9","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000560","혜성여자고등학교","04","사립","N","","5034","848","5.9","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000561","혜원여자고등학교","04","사립","N","","2193","567","3.9","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510300","01","S010000562","혜화여자고등학교","04","공립","N","","3648","635","5.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010100","01","S010000563","홍익대학교사범대학부속고등학교","04","사립","N","","1197","288","4.2","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012500","01","S010000564","홍익대학교사범대학부속여자고등학교","04","사립","N","","2706","727","3.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000565","화곡고등학교","04","사립","N","","2261","714","3.2","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114017400","01","S010000566","환일고등학교","04","사립","N","","2350","474","5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010900","01","S010000567","휘경여자고등학교","04","사립","N","","3827","685","5.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000568","휘문고등학교","04","사립","N","","7971","1223","6.5","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111016900","01","S010000569","서울과학고등학교","04","공립","N","","1700","380","4.5","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141010900","01","S010000570","한성과학고등학교","04","공립","N","","3137","382","8.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000571","대원외국어고등학교","04","사립","N","","3841","745","5.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013300","01","S010000572","대일외국어고등학교","04","사립","N","","3473","719","4.8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000573","명덕외국어고등학교","04","사립","N","","10709","715","15","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010000574","서울외국어고등학교","04","사립","N","","2474","630","3.9","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016800","01","S010000575","이화여자외국어고등학교","04","사립","N","","5034","379","13.3","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000576","한영외국어고등학교","04","사립","N","","6409","676","9.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000577","서울로봇고등학교","04","공립","N","","1446","420","3.4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000578","강서공업고등학교","04","공립","N","","3729","354","10.5","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000579","경기기계공업고등학교","04","공립","N","","6039","680","8.9","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000580","광운인공지능고등학교","04","사립","N","","2930","445","6.6","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000581","단국대학교부속소프트웨어고등학교","04","사립","N","","1641","289","5.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010800","01","S010000582","덕일전자공업고등학교","04","사립","N","","2823","175","16.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010900","01","S010000583","서울디자인고등학교","04","사립","N","","9232","814","11.3","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010000584","동양고등학교","04","사립","N","","943","478","2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011300","01","S010000585","서울방송고등학교","04","공립","N","","2506","420","6","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000586","상일미디어고등학교","04","사립","N","","5339","602","8.9","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000587","미래산업과학고등학교","04","사립","N","","2281","503","4.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000588","서울공업고등학교","04","공립","N","","6361","826","7.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117013000","01","S010000589","서울디지텍고등학교","04","사립","N","","1780","250","7.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013600","01","S010000590","서울도시과학기술고등학교","04","공립","N","","2383","289","8.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016300","01","S010000591","성동공업고등학교","04","공립","N","","4134","405","10.2","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011300","01","S010000593","서울인공지능고등학교","04","공립","N","","1713","307","5.6","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S010000594","수도전기공업고등학교","04","사립","N","","1893","558","3.4","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010700","01","S010000595","신진과학기술고등학교","04","사립","N","","2793","424","6.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010000596","영등포공업고등학교","04","사립","N","","1342","304","4.4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117012800","01","S010000597","용산철도고등학교","04","공립","N","","1690","426","4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153011200","01","S010000598","유한공업고등학교","04","사립","N","","2594","471","5.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000599","서울아이티고등학교","04","사립","N","","1619","527","3.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000600","인덕과학기술고등학교","04","사립","N","","3518","576","6.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000601","한양공업고등학교","04","사립","N","","3692","671","5.5","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010900","01","S010000602","휘경공업고등학교","04","공립","N","","1533","185","8.3","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111010100","01","S010000603","경기상업고등학교","04","공립","N","","2877","405","7.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114017300","01","S010000604","서울의료보건고등학교","04","사립","N","","3830","265","14.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010100","01","S010000605","서울동구고등학교","04","사립","N","","3801","296","12.8","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000606","서울컨벤션고등학교","04","사립","N","","6234","583","10.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000607","서울여자상업고등학교","04","사립","N","","4134","514","8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000608","선일빅데이터고등학교","04","사립","N","","4674","292","16","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010900","01","S010000609","성덕고등학교","04","사립","N","","2819","679","4.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010300","01","S010000610","서울신정고등학교","04","사립","N","","2482","380","6.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000611","영락의료과학고등학교","04","사립","N","","2312","300","7.7","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000612","일신여자상업고등학교","04","사립","N","","2014","438","4.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010300","01","S010000613","서울정화고등학교","04","사립","N","","3026","257","11.8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010400","01","S010000614","해성국제컨벤션고등학교","04","사립","N","","1953","326","6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012400","01","S010000615","홍익디자인고등학교","04","사립","N","","2702","316","8.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000616","선정국제관광고등학교","04","사립","N","","2085","266","7.8","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000617","성동글로벌경영고등학교","04","공립","N","","5301","321","16.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000618","세그루패션디자인고등학교","04","사립","N","","2300","395","5.8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000619","영신간호비즈니스고등학교","04","사립","N","","2491","429","5.8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010500","01","S010000620","예일디자인고등학교","04","사립","N","","1771","488","3.6","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000622","덕원예술고등학교","04","사립","N","","4637","592","7.8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018300","01","S010000625","서울예술고등학교","04","사립","N","","5318","1059","5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510200","01","S010000626","선화예술고등학교","04","사립","N","","8374","1080","7.8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000628","경복비즈니스고등학교","04","사립","N","","1257","357","3.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010300","01","S010000629","고명외식고등학교","04","사립","N","","3683","499","7.4","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000630","서울관광고등학교","04","사립","N","","1129","460","2.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000631","광신방송예술고등학교","04","사립","N","","3609","347","10.4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000632","예림디자인고등학교","04","사립","N","","2794","366","7.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000633","대경생활과학고등학교","04","사립","N","","5550","388","14.3","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014800","01","S010000634","대동세무고등학교","04","사립","N","","4042","490","8.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000635","대일관광고등학교","04","사립","N","","4098","328","12.5","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011300","01","S010000636","덕수고등학교","04","공립","N","","8979","41","219","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010600","01","S010000637","서울문화고등학교","04","공립","N","","3305","393","8.4","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010600","01","S010000638","동명생활경영고등학교","04","사립","N","","2723","217","12.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000639","미림마이스터고등학교","04","사립","N","","2962","285","10.4","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011200","01","S010000640","보인고등학교","04","사립","N","","5252","1103","4.8","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000641","서서울생활과학고등학교","04","사립","N","","3017","592","5.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010300","01","S010000642","서울금융고등학교","04","공립","N","","1395","277","5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111017400","01","S010000644","서일문화예술고등학교","04","사립","N","","4687","292","16.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000645","성암국제무역고등학교","04","사립","N","","3961","373","10.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000646","서울항공비즈니스고등학교","04","사립","N","","1189","267","4.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000647","송곡관광고등학교","04","사립","N","","2539","295","8.6","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000649","염광메디텍고등학교","04","사립","N","","2868","291","9.9","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000650","이화여자대학교병설미디어고등학교","04","사립","N","","2279","463","4.9","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010300","01","S010000651","서울동산고등학교","04","사립","N","","7479","808","9.3","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000655","화곡보건경영고등학교","04","사립","N","","1744","197","8.9","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114014200","01","S010000656","리라아트고등학교","04","사립","N","","2077","374","5.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000657","서울웹툰애니메이션고등학교","04","공립","N","","606","76","8","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117011100","01","S010000658","선린인터넷고등학교","04","공립","N","","5321","720","7.4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010300","01","S010000659","세명컴퓨터고등학교","04","사립","N","","2410","515","4.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010100","01","S010000662","한세사이버보안고등학교","04","사립","N","","1733","216","8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010800","01","S010005181","누원고등학교","04","공립","N","","9695","400","24.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010005182","방산고등학교","04","공립","N","","5957","797","7.5","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010200","01","S010005204","신현고등학교","04","공립","N","","3642","639","5.7","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010005205","자운고등학교","04","공립","N","","3838","673","5.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010005208","등촌고등학교","04","공립","N","","3358","510","6.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011400","01","S010005209","경일고등학교","04","공립","N","","2798","341","8.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012800","01","S010005261","선유고등학교","04","공립","N","","4123","553","7.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010005262","월계고등학교","04","공립","N","","4912","505","9.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010005263","불암고등학교","04","공립","N","","5241","798","6.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010005270","세현고등학교","04","공립","N","","3461","460","7.5","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010005285","신서고등학교","04","공립","N","","3889","574","6.8","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010005288","효문고등학교","04","공립","N","","2779","482","5.8","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010400","01","S010005364","원묵고등학교","04","공립","N","","3280","634","5.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012700","01","S010005365","상암고등학교","04","공립","N","","5285","851","6.2","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111017000","01","S010005494","서울국제고등학교","04","공립","N","","5279","417","12.7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010800","01","S010005498","문정고등학교","04","공립","N","","4817","719","6.7","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010005500","세종과학고등학교","04","공립","N","","2793","434","6.4","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010200","01","S010005501","구현고등학교","04","공립","N","","4518","733","6.2","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010005518","삼각산고등학교","04","공립","N","","5081","626","8.1","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010100","01","S010005521","신도림고등학교","04","공립","N","","3500","573","6.1","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174011000","01","S010005522","강일고등학교","04","공립","N","","7697","564","13.6","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011400","01","S010005523","성수고등학교","04","공립","N","","3223","455","7.1","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010900","01","S010005524","문현고등학교","04","공립","N","","4382","630","7","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138011400","01","S010005525","진관고등학교","04","공립","N","","6602","819","8.1","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010005528","구암고등학교","04","공립","N","","4414","591","7.5","4","고","2024"
